name,basekV,latitude,longitude
m1108334,7.2,46.67006432,-119.1454317
m1089155,7.2,46.67954544,-119.155926
l3066806,7.2,46.68079882,-119.1538609
l2991640,7.2,46.683231,-119.1592611
m1089158,7.2,46.68095476,-119.1563608
m1108368,7.2,46.68771244,-119.1533421
l2710509,7.2,46.67980366,-119.1546562
l2935552,7.2,46.66855586,-119.1502413
l2674052,7.2,46.6745973,-119.1404254
m1108340,7.2,46.67219316,-119.1507784
l2917336,7.2,46.67377904,-119.1436757
m1108364,7.2,46.68017766,-119.1529468
l3198356,7.2,46.67363398,-119.1460586
l2897770,7.2,46.6875893,-119.1521454
m1089170,7.2,46.68956446,-119.1605955
m1089162,7.2,46.6833981,-119.1573215
l2767414,7.2,46.66802788,-119.1445019
l2748128,7.2,46.68743692,-119.1590551
l2820583,7.2,46.67440946,-119.150861
l3085392,7.2,46.68874864,-119.1615135
m1108335,7.2,46.67036946,-119.1481365
m1108345,7.2,46.67305634,-119.145279
l2804250,7.2,46.67349664,-119.1513134
l2875754,7.2,46.66802466,-119.1435132
m1108354,7.2,46.67454264,-119.1483119
m1108344,7.2,46.67296574,-119.1515398
l3048205,7.2,46.67543616,-119.1535682
l3160878,7.2,46.67099946,-119.1436646
m1108355,7.2,46.67475438,-119.1443719
m1089165,7.2,46.68690502,-119.1586852
d6320328-1_int,7.2,46.68999688,-119.1610476
m1108361,7.2,46.67777932,-119.1554046
m1108317,7.2,46.66670776,-119.142886
m1108360,7.2,46.67723936,-119.1481591
l2822865,7.2,46.67119534,-119.1516388
m1108352,7.2,46.67439162,-119.1429404
l2820590,7.2,46.66723026,-119.1438432
m1089160,7.2,46.68300832,-119.160999
m1089163,7.2,46.68414174,-119.1614637
l2991940,7.2,46.67843642,-119.1534392
m1108353,7.2,46.67441722,-119.1527697
l3029497,7.2,46.68997862,-119.1599537
l2916605,7.2,46.67201574,-119.1506986
m1108329,7.2,46.66866092,-119.1476299
l3048968,7.2,46.67798744,-119.1484469
l2692664,7.2,46.66984944,-119.1448118
l2842390,7.2,46.67582842,-119.1415314
l3048228,7.2,46.67795146,-119.1548812
m1108350,7.2,46.6741904,-119.1470415
l2822862,7.2,46.68060298,-119.154943
m3037540,7.2,46.67979154,-119.1547116
l3085394,7.2,46.67242054,-119.1525115
l3216343,7.2,46.68851798,-119.1569152
l3197627,7.2,46.68654392,-119.1608133
m1108331,7.2,46.66875546,-119.1460644
l3085393,7.2,46.68871784,-119.1533486
l2822864,7.2,46.67067124,-119.1538103
m1108356,7.2,46.67483822,-119.1414539
l2897766,7.2,46.6805334,-119.1513559
l3082981,7.2,46.68806946,-119.1557584
m1108328,7.2,46.66802186,-119.1438775
l3066807,7.2,46.68529014,-119.1621857
l3045895,7.2,46.66875336,-119.1460991
m1108347,7.2,46.67354042,-119.1449577
l2935550,7.2,46.68014298,-119.157091
l3197626,7.2,46.68331102,-119.1554728
l2916606,7.2,46.67119952,-119.152964
