name,bus,P1,Q1,P2,Q2,P3,Q3
 ,d5534967-1_int,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827501,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1140516,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089176,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089179,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069451,0.0,0.0,0.0,0.0,0.0,0.0
337641c0b,l2804282,0.0,0.19581376357916963,0.0,0.19581376357916963,6.880695397276429,1.7258137635791697
 ,l3104154,0.0,0.1959412432220655,0.0,0.1959412432220655,16.040695397276426,4.025941243222065
 ,l3104155,0.0,0.19574958338789492,0.0,0.19574958338789492,10.950695397276428,2.745749583387895
 ,m1069456,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1147867,0.0,0.0,0.0,0.0,0.0,0.0
 ,d5837361-8_int,0.0,0.0,0.0,0.0,0.0,0.0
337643c0b,l2897806,0.0,0.1958137635791697,0.0,0.1958137635791697,6.880695397276428,1.72581376357917
337643c0b,area_27area_54,0.0,0.0,0.0,0.0,0.0,0.0
337643c0b,area_54area_53,0.0,0.0,0.0,0.0,0.0,0.0
