name,bus,P1,Q1,P2,Q2,P3,Q3
 ,e192860,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1209817,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2801909,0.0,0.19565339194642664,0.0,0.19565339194642664,4.850695397276429,1.2156533919464267
 ,m1209814,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1209811,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1209807,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1209805,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2823592,2.550695397276428,0.6340711722043098,0.0,0.19407117220430978,0.0,0.19407117220430978
 ,l2823592_cap,0.0,0.0,0.0,0.0,0.0,0.0
 ,r20185,0.0,0.0,0.0,0.0,0.0,0.0
 ,d5513564-1_int,0.0,0.0,0.0,0.0,0.0,0.0
 ,area_4area_5,0.0,0.0,0.0,0.0,0.0,0.0
 ,area_5area_13,0.0,0.0,0.0,0.0,0.0,0.0
