name,basekV,latitude,longitude
m2001309,7.2,46.60331356,-119.2033444
m2001311,7.2,46.60244236,-119.2043888
m2001303,7.2,46.60592712,-119.2002113
m2001308,7.2,46.60374914,-119.2028222
d2001301_int,7.2,46.6067983,-119.199167
m2001302,7.2,46.60636272,-119.1996891
m2001306,7.2,46.60462034,-119.2017779
m2001313,7.2,46.60157118,-119.2054332
m2001307,7.2,46.60418474,-119.2023001
m2001305,7.2,46.60505594,-119.2012557
m2001310,7.2,46.60287796,-119.2038666
m2001304,7.2,46.60549152,-119.2007335
m2001312,7.2,46.60200676,-119.204911
m2001315,7.2,46.60069998,-119.2064775
m2001314,7.2,46.60113558,-119.2059553
area_88area_94,7.2,46.60113558,-119.2059553
