name,basekV,latitude,longitude
m2000713,7.2,46.6067983,-119.2116994
m2000709,7.2,46.60854068,-119.2096106
m2000715,7.2,46.60592712,-119.2127437
m2000711,7.2,46.6076695,-119.210655
m2000704,7.2,46.61071866,-119.2069997
m2000703,7.2,46.61115426,-119.2064775
m2000705,7.2,46.61028306,-119.2075219
m2000712,7.2,46.6072339,-119.2111772
m2000706,7.2,46.60984748,-119.2080441
m2000710,7.2,46.6081051,-119.2101328
m2000702,7.2,46.61158984,-119.2059553
m2000708,7.2,46.60897628,-119.2090884
m2000707,7.2,46.60941188,-119.2085663
d2000701_int,7.2,46.61202544,-119.2054332
m2000714,7.2,46.60636272,-119.2122215
