name,basekV,latitude,longitude
m1027042,7.2,46.7591693,-119.2274693
m1027066,7.2,46.76080312,-119.2150927
l3235268,7.2,46.76222316,-119.2172282
l3104118,7.2,46.76239836,-119.2211615
l3270853,7.2,46.75834476,-119.2206194
m1027027,7.2,46.75798078,-119.2212154
l2766746,7.2,46.75965372,-119.2211176
l3235267,7.2,46.7610014,-119.2184287
l2841645,7.2,46.76063024,-119.215126
n1144666,7.2,46.75898128,-119.2272799
l3066829,7.2,46.76022108,-119.2149715
l2748126,7.2,46.76353834,-119.2211793
m1027014,7.2,46.75616522,-119.2193974
e182727,7.2,46.75912574,-119.2275737
l2691941,7.2,46.75945212,-119.218892
m1027068,7.2,46.76093236,-119.2173369
l2916607,7.2,46.75982134,-119.2263553
l3010564,7.2,46.75854504,-119.2256183
l3235241,7.2,46.7609476,-119.2197672
l2879089,7.2,46.76122386,-119.2219882
l3235248,7.2,46.75925954,-119.2273648
m1027041,7.2,46.7588805,-119.2267564
m1027073,7.2,46.76123126,-119.2211954
m1027071,7.2,46.76107328,-119.2195646
l2710515,7.2,46.7580398,-119.2235895
