name,element,length_unit,z_matrix_real,z_matrix_imag,length,from_bus,to_bus,num_phases,phases,is_switch,is_open,base_kv_LL,line_unit
ln5653469-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883672, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.059769871,d5653469-1_int,l3178981,1,{'b'},False,False,12.47,
ln5683833-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883672, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.21679755,l3178981,m1047368,1,{'b'},False,False,12.47,
ln6350548-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883672, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.063630013,m1047368,l2748130,1,{'b'},False,False,12.47,
ln5472373-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.674656198388367, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.042283376,m1047368,l2785528,1,{'b'},False,False,12.47,
ln6411392-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883672, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595094, 0.0], [0.0, 0.0, 0.0]]",0.12392533,m1047368,l2841620,1,{'b'},False,False,12.47,
ln6320332-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.674656198388367, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595092, 0.0], [0.0, 0.0, 0.0]]",0.23972223,l2841620,l2785520,1,{'b'},False,False,12.47,
ln5865232-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883672, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.13434549,l2785520,m1047386,1,{'b'},False,False,12.47,
ln5774493-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6338162917567176, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.8968297096064779, 0.0], [0.0, 0.0, 0.0]]",0.095081577,m1047386,m1047379,1,{'b'},False,False,12.47,
ln5804795-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6772985375903144, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9320594624955132, 0.0], [0.0, 0.0, 0.0]]",0.054982238,m1047386,l3254211,1,{'b'},False,False,12.47,
ln5562924-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.674656198388367, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595092, 0.0], [0.0, 0.0, 0.0]]",0.13372507,m1047386,m1047388,1,{'b'},False,False,12.47,
ln5623394-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883672, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595094, 0.0], [0.0, 0.0, 0.0]]",0.049260379,m1047388,l2729407,1,{'b'},False,False,12.47,
ln5774454-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.674656198388367, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.21477282,m1047388,l2691942,1,{'b'},False,False,12.47,
ln5502524-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883672, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595094, 0.0], [0.0, 0.0, 0.0]]",0.074897136,l2691942,m1047374,1,{'b'},False,False,12.47,
ln6350534-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883672, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.11974924,m1047374,l2879065,1,{'b'},False,False,12.47,
