name,bus,P1,Q1,P2,Q2,P3,Q3
 ,q16483,0.0,0.0,0.0,0.0,0.0,0.0
 ,q16483_cap,0.0,0.0,0.0,0.0,0.0,0.0
 ,r42247,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1149233,0.0,0.0,0.0,0.0,0.0,0.0
260641b0b,l3048965,0.0,0.19584271103712997,15.370695397276426,3.8558427110371296,0.0,0.19584271103712997
 ,m1142843,0.0,0.0,0.0,0.0,0.0,0.0
 ,d5799561-2_int,0.0,0.0,0.0,0.0,0.0,0.0
225700953a0b,l3081380,6.100695397276429,1.5366413218703787,0.0,0.1966413218703785,0.0,0.1966413218703785
 ,d5861005-2_int,0.0,0.0,0.0,0.0,0.0,0.0
 ,196-31070,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1142851,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2955077,0.0,0.19574958338789492,0.0,0.19574958338789492,10.95069539727643,2.7457495833878953
 ,p829976,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2692660,18.52069539727643,4.635393887480684,0.0,0.19539388748068431,0.0,0.19539388748068431
260542a0b,l2955078,9.650695397276428,2.4153938874806844,0.0,0.19539388748068437,0.0,0.19539388748068437
21243817a0b,l2955076,6.100695397276428,1.536641321870379,0.0,0.19664132187037853,0.0,0.19664132187037853
21243817a0b,area_15area_16,0.0,0.0,0.0,0.0,0.0,0.0
21243817a0b,area_16area_23,0.0,0.0,0.0,0.0,0.0,0.0
21243817a0b,area_16area_44,0.0,0.0,0.0,0.0,0.0,0.0
