name,basekV,latitude,longitude
l2804257,7.2,46.75581978,-119.2285523
m1027019,7.2,46.7569465,-119.235931
l2766720,7.2,46.72976844,-119.2352168
l2785522,7.2,46.75695224,-119.2348964
m1026950,7.2,46.73706932,-119.2311128
l2801949,7.2,46.75693578,-119.2394439
n1147865,7.2,46.75990518,-119.2281553
m1026997,7.2,46.74903344,-119.2278534
m1027039,7.2,46.75871924,-119.2279114
l2729434,7.2,46.7480205,-119.2291497
l2860485,7.2,46.75582592,-119.2295703
d5806920-1_int,7.2,46.75871628,-119.2284092
m1026954,7.2,46.73850268,-119.2305582
m1027056,7.2,46.75983222,-119.2279599
l3235247,7.2,46.74514628,-119.2346995
m1026978,7.2,46.74478338,-119.2283965
m1027002,7.2,46.75208164,-119.22778
d6019477-1_int,7.2,46.75908218,-119.227887
l2804256,7.2,46.74141298,-119.2296773
d5655682-1_int,7.2,46.73850032,-119.2305501
l2673312,7.2,46.743248,-119.2336121
m1026979,7.2,46.74484794,-119.2283858
m3729981,7.2,46.74174922,-119.2289428
l2916608,7.2,46.75084626,-119.2277014
m1027023,7.2,46.75717862,-119.2280109
l2860506,7.2,46.75571634,-119.2330979
n1144667,7.2,46.76028468,-119.2280021
m1026970,7.2,46.74319604,-119.2292561
m1026960,7.2,46.74206262,-119.2291791
l2691944,7.2,46.74298286,-119.232092
l3254213,7.2,46.75781246,-119.2280353
m1026984,7.2,46.74584928,-119.2282193
196-29518,7.2,46.72979232,-119.2340167
l3160103,7.2,46.73674214,-119.2312388
d5774457-1_int,7.2,46.7281114,-119.234832
l3122815,7.2,46.75703358,-119.2292881
m1026926,7.2,46.72962474,-119.2342765
m1026986,7.2,46.74687778,-119.2281799
m1027043,7.2,46.7591056,-119.2279258
m1026977,7.2,46.74403834,-119.2288982
m1027000,7.2,46.74989292,-119.2277746
m1026920,7.2,46.72834962,-119.234779
l2895489,7.2,46.76122504,-119.2294704
l2729408,7.2,46.72842974,-119.235183
p901905,7.2,46.75578428,-119.2281123
m1026927,7.2,46.72975346,-119.2340914
m1027055,7.2,46.7597366,-119.227951
n1138000,7.2,46.72963968,-119.2343744
l3216361,7.2,46.74910026,-119.2282062
m1027011,7.2,46.7543267,-119.2278683
l2673313,7.2,46.75339126,-119.2278278
m1027013,7.2,46.7557704,-119.2279404
l2748152,7.2,46.74461826,-119.2270952
l3122816,7.2,46.73047612,-119.2327019
m1026961,7.2,46.74211502,-119.2293556
l2710516,7.2,46.74262832,-119.2306898
l3632979,7.2,46.7419948,-119.2284496
