name,basekV,latitude,longitude
m1027005,7.2,46.7531566,-119.2116994
m1047819,7.2,46.75560352,-119.2079275
m1047821,7.2,46.75637604,-119.2072262
m1047836,7.2,46.7667246,-119.20775
m1026990,7.2,46.74770818,-119.2107224
m1047780,7.2,46.74307842,-119.2045682
l2804248,7.2,46.7532047,-119.2106838
l3141397,7.2,46.74341266,-119.2118323
l2673343,7.2,46.74842126,-119.2146855
m1047813,7.2,46.7517948,-119.2069218
m1026972,7.2,46.74321504,-119.2095046
l3085397,7.2,46.74608168,-119.2070972
m1026987,7.2,46.74691802,-119.2109635
l2785512,7.2,46.75342942,-119.2071686
l2710508,7.2,46.76640356,-119.2097498
m1047837,7.2,46.76714682,-119.2039287
l2879066,7.2,46.74194458,-119.2093094
m1027004,7.2,46.75266086,-119.2106506
l2822860,7.2,46.76504724,-119.2114888
l2684420,7.2,46.75658456,-119.2069978
m1047777,7.2,46.74217954,-119.2057075
l3197624,7.2,46.76499684,-119.2080745
l2935553,7.2,46.74525632,-119.2099288
l3160100,7.2,46.7531252,-119.2123634
m1027101,7.2,46.76643924,-119.2097049
m1047786,7.2,46.74404148,-119.2085015
l2897765,7.2,46.75431538,-119.2091294
l3085390,7.2,46.7540774,-119.2124604
l2973149,7.2,46.7508954,-119.2065213
m1047835,7.2,46.76402626,-119.2070099
l2764436,7.2,46.74933736,-119.2161793
l2916603,7.2,46.75634158,-119.2087712
l3254203,7.2,46.76994232,-119.2066838
l3178975,7.2,46.73906504,-119.2120488
m1026969,7.2,46.74318628,-119.2088467
m1026989,7.2,46.74720992,-119.2116994
m1027001,7.2,46.75134836,-119.2106136
m3036164,7.2,46.74469478,-119.2094639
l2860483,7.2,46.74325572,-119.210543
l3048199,7.2,46.7669105,-119.2053533
m1047834,7.2,46.7636641,-119.207852
l3048207,7.2,46.74466844,-119.2094251
m1047824,7.2,46.75777564,-119.2070705
l2879068,7.2,46.740844,-119.2030396
l2860480,7.2,46.76815008,-119.2108523
l2729427,7.2,46.7436025,-119.2079313
l3066811,7.2,46.7445371,-119.2033962
d5623395-1_int,7.2,46.74030804,-119.2023001
l3122810,7.2,46.75764288,-119.208399
l2973152,7.2,46.7420644,-119.205445
l2748131,7.2,46.74301288,-119.2072866
m1047773,7.2,46.74155184,-119.2044645
