name,bus,P1,Q1,P2,Q2,P3,Q3
 ,l2858166,4.330695397276428,1.0857236348101467,0.0,0.19572363481014673,0.0,0.19572363481014673
 ,m1047528,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1136666,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047526,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047521,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047pv-1,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047520,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047522,0.0,0.0,0.0,0.0,0.0,0.0
 ,d6108141-1_int,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2954353,9.650695397276428,2.4153938874806844,0.0,0.19539388748068437,0.0,0.19539388748068437
 ,n1136664,0.0,0.0,0.0,0.0,0.0,0.0
2127253a0b,l3085401,14.080695397276429,3.5254673438293613,0.0,0.19546734382936126,0.0,0.19546734382936126
 ,n1136665,0.0,0.0,0.0,0.0,0.0,0.0
225533162a0b,l2685809,6.100695397276429,1.5366413218703787,0.0,0.1966413218703785,0.0,0.1966413218703785
225533162a0b,area_29area_33,0.0,0.0,0.0,0.0,0.0,0.0
225533162a0b,area_33area_32,0.0,0.0,0.0,0.0,0.0,0.0
225533162a0b,area_33area_34,0.0,0.0,0.0,0.0,0.0,0.0
225533162a0b,area_33area_35,0.0,0.0,0.0,0.0,0.0,0.0
