name,basekV,latitude,longitude
m1069187,7.2,46.65057034,-119.1830861
l3104134,7.2,46.63614532,-119.1903949
l3197630,7.2,46.6412267,-119.1850467
l3197644,7.2,46.6371126,-119.1935397
l2860491,7.2,46.63330654,-119.1942248
l2860492,7.2,46.6412677,-119.1879439
l2897781,7.2,46.63865926,-119.1937849
l3197628,7.2,46.64654204,-119.1811305
l3254218,7.2,46.6375779,-119.1888555
n1139539,7.2,46.63848088,-119.1871952
l3195315,7.2,46.65049314,-119.1791069
l3066818,7.2,46.63929254,-119.188253
l2991923,7.2,46.63355444,-119.1900494
l3235256,7.2,46.63993208,-119.1863872
m1069169,7.2,46.64871544,-119.1762644
m1069191,7.2,46.65063184,-119.1783124
l3010556,7.2,46.6480445,-119.1772301
l3235253,7.2,46.65075842,-119.1759993
l3254219,7.2,46.6361518,-119.1914379
l2766718,7.2,46.64703696,-119.1785906
m1069135,7.2,46.63872438,-119.1875949
m1069136,7.2,46.6395403,-119.186757
l2710510,7.2,46.64577436,-119.1806495
l3122813,7.2,46.6358969,-119.1798002
l2841638,7.2,46.64010086,-119.187247
m1047358,7.2,46.63736032,-119.1937282
m1069181,7.2,46.6502237,-119.1805123
l3197645,7.2,46.63370054,-119.1886436
l3122826,7.2,46.63588304,-119.1938641
l2804283,7.2,46.65023942,-119.1860488
m1069156,7.2,46.64552402,-119.1804516
l3104113,7.2,46.64847238,-119.1911319
l2804253,7.2,46.65000894,-119.1803309
l2748146,7.2,46.651584,-119.1809928
l2973151,7.2,46.65037902,-119.1817911
l2991907,7.2,46.65006862,-119.1769972
p827534,7.2,46.6375945,-119.1847123
m1047342,7.2,46.6346944,-119.1890615
m1069154,7.2,46.64313652,-119.18304
m1047339,7.2,46.6341519,-119.1932303
l2710521,7.2,46.63798736,-119.1847326
l3048206,7.2,46.6461295,-119.1797264
l2710520,7.2,46.63748634,-119.1855624
l3085395,7.2,46.6442841,-119.1809635
p895104,7.2,46.63425772,-119.1932691
l3104120,7.2,46.64342898,-119.1840832
m1047345,7.2,46.63531398,-119.1915627
m1069192,7.2,46.65081562,-119.1773946
n1139537,7.2,46.6344522,-119.1933403
l3085396,7.2,46.63716984,-119.183371
l3104122,7.2,46.65049724,-119.1845677
n1139538,7.2,46.63893486,-119.1878387
d5926308-3_int,7.2,46.63315178,-119.1944673
l2804251,7.2,46.64304552,-119.1823763
m1047340,7.2,46.63432014,-119.1906737
l2785519,7.2,46.65054956,-119.1840121
l2991922,7.2,46.63481618,-119.1922837
r18242,7.2,46.63797664,-119.1884169
l2729411,7.2,46.63850484,-119.1927986
l2991913,7.2,46.65180598,-119.1763445
l3254210,7.2,46.645491,-119.1829292
l2879064,7.2,46.64832328,-119.1749061
m1069133,7.2,46.63773764,-119.1848186
p827533,7.2,46.63883864,-119.1877273
l2860490,7.2,46.63682132,-119.1896728
e182724,7.2,46.64948422,-119.1749648
l2748129,7.2,46.64937576,-119.1834659
m1047346,7.2,46.63570258,-119.1909888
l2673310,7.2,46.64921746,-119.189469
m1069155,7.2,46.64421632,-119.1819034
l3254220,7.2,46.63706328,-119.191559
n1139540,7.2,46.64897938,-119.1764073
m1069130,7.2,46.63756936,-119.184633
l2916627,7.2,46.6495869,-119.1882141
p827508,7.2,46.64886176,-119.1763437
l3104121,7.2,46.64878924,-119.1907151
m1069131,7.2,46.63763888,-119.1848526
