name,bus,P1,Q1,P2,Q2,P3,Q3
 ,d5712587-2_int,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3083019,0.0,0.0,0.0,0.0,0.0,0.0
321874a0b,l2764412,9.65069539727643,2.4262740401269935,0.0,0.1962740401269937,0.0,0.1962740401269937
 ,n1134470,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1027080,0.0,0.0,0.0,0.0,0.0,0.0
321877a0b,l3101787,9.65069539727643,2.4262740401269935,0.0,0.1962740401269937,0.0,0.1962740401269937
 ,l3027132,6.100695397276429,1.5366413218703787,0.0,0.1966413218703785,0.0,0.1966413218703785
321878a0b,l3101788,9.650695397276428,2.4153938874806844,0.0,0.19539388748068437,0.0,0.19539388748068437
 ,l3215340,9.65069539727643,2.4262740401269935,0.0,0.1962740401269937,0.0,0.1962740401269937
 ,m1027087,0.0,0.0,0.0,0.0,0.0,0.0
226029836a0b,l3251808,6.100695397276429,1.5366413218703787,0.0,0.1966413218703785,0.0,0.1966413218703785
 ,m1027100,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1134471,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1027091,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1027109,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1027114,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2839331,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2858175,6.100695397276429,1.5366413218703787,0.0,0.1966413218703785,0.0,0.1966413218703785
 ,m1027110,0.0,0.0,0.0,0.0,0.0,0.0
321880a0b,l2876812,6.100695397276429,1.5251738493191072,0.0,0.195173849319107,0.0,0.195173849319107
 ,l2970811,9.65069539727643,2.4153938874806844,0.0,0.19539388748068431,0.0,0.19539388748068431
 ,m1027121,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3082993,9.65069539727643,2.4262740401269935,0.0,0.1962740401269937,0.0,0.1962740401269937
 ,m3016088,0.0,0.0,0.0,0.0,0.0,0.0
227903012a0b,l3177894,9.65069539727643,2.4262740401269935,0.0,0.1962740401269937,0.0,0.1962740401269937
225901711a0b,l3195327,6.100695397276429,1.5251738493191072,0.0,0.195173849319107,0.0,0.195173849319107
225767272a0b,l3139103,9.65069539727643,2.4153938874806844,0.0,0.19539388748068431,0.0,0.19539388748068431
 ,m1010003,0.0,0.0,0.0,0.0,0.0,0.0
225991691a0b,l2989571,6.100695397276429,1.5251738493191072,0.0,0.195173849319107,0.0,0.195173849319107
 ,m1010004,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1010007,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1010008,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1010011,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3120504,6.100695397276429,1.5251738493191072,0.0,0.195173849319107,0.0,0.195173849319107
 ,m1010013,0.0,0.0,0.0,0.0,0.0,0.0
225869139a0b,l3120503,6.100695397276429,1.5251738493191072,0.0,0.195173849319107,0.0,0.195173849319107
 ,m1010014,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1010015,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1010016,0.0,0.0,0.0,0.0,0.0,0.0
225673440a0b,l3251807,9.65069539727643,2.4153938874806844,0.0,0.19539388748068431,0.0,0.19539388748068431
 ,m1010017,0.0,0.0,0.0,0.0,0.0,0.0
226109079a0b,l2726983,14.080695397276429,3.5254673438293613,0.0,0.19546734382936126,0.0,0.19546734382936126
 ,m1027092,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2689727,0.0,0.0,0.0,0.0,0.0,0.0
227905262a0b,l3140238,9.650695397276428,2.4153938874806844,0.0,0.19539388748068437,0.0,0.19539388748068437
 ,m1027123,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1134469,0.0,0.0,0.0,0.0,0.0,0.0
321159a0b,l3008248,6.100695397276429,1.5251738493191072,0.0,0.195173849319107,0.0,0.195173849319107
 ,l3312692,9.65069539727643,2.4153938874806844,0.0,0.19539388748068431,0.0,0.19539388748068431
 ,area_63area_87,0.0,0.0,0.0,0.0,0.0,0.0
