name,bus,P1,Q1,P2,Q2,P3,Q3
 ,d5534969-2_int,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1134477,0.0,0.0,0.0,0.0,0.0,0.0
338979b0b,l3066814,0.0,0.19667904610048828,4.670695397276428,1.1766790461004883,0.0,0.19667904610048828
 ,n1134476,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069499,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069498,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069495,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069497,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1134475,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069496,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1134474,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089215,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089220,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089der480-2,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1144663,0.0,0.0,0.0,0.0,0.0,0.0
339051c0b,l3231255,0.0,0.19574958338789492,0.0,0.19574958338789492,10.950695397276428,2.745749583387895
339052c0b,l3118855,0.0,0.19542964728675982,0.0,0.19542964728675982,16.040695397276426,4.015429647286759
 ,m1089213,0.0,0.0,0.0,0.0,0.0,0.0
339048a0b,l3160098,6.100695397276429,1.5251738493191072,0.0,0.195173849319107,0.0,0.195173849319107
 ,m1089207,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089203,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089202,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089201,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089198,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089196,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089197,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089199,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1108526,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1108534,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1108535,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1108532,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1108529,0.0,0.0,0.0,0.0,0.0,0.0
 ,q14734,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2842330,0.0,0.19574958338789492,0.0,0.19574958338789492,10.950695397276428,2.745749583387895
 ,l3086002,0.0,0.19498193796284435,0.0,0.19498193796284435,10.950695397276428,2.7349819379628446
 ,m1126031,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3101827,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1108540,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3235945,0.0,0.19574958338789492,0.0,0.19574958338789492,10.950695397276428,2.745749583387895
 ,m1108524,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1136031,0.0,0.0,0.0,0.0,0.0,0.0
 ,p829796,0.0,0.0,0.0,0.0,0.0,0.0
356793c0b,l3179608,0.0,0.1959412432220655,0.0,0.1959412432220655,16.040695397276426,4.025941243222065
251855c0b,l2730107,0.0,0.19498193796284435,0.0,0.19498193796284435,10.950695397276428,2.7349819379628446
 ,l3197625,0.0,0.1958137635791697,0.0,0.1958137635791697,6.880695397276428,1.72581376357917
 ,n1142107,0.0,0.0,0.0,0.0,0.0,0.0
356797c0b,l2955006,0.0,0.19574958338789492,0.0,0.19574958338789492,10.950695397276428,2.745749583387895
356798c0b,l2692600,0.0,0.19574958338789492,0.0,0.19574958338789492,10.950695397276428,2.745749583387895
 ,l3235242,0.0,0.19574958338789492,0.0,0.19574958338789492,10.950695397276428,2.745749583387895
 ,m1089195,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3141393,0.0,0.19574958338789492,0.0,0.19574958338789492,10.950695397276428,2.745749583387895
 ,p895089,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1108508,0.0,0.0,0.0,0.0,0.0,0.0
225533215c0b,l3097861,0.0,0.19565339194642664,0.0,0.19565339194642664,4.850695397276429,1.2156533919464267
 ,m1108514,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1108520,0.0,0.0,0.0,0.0,0.0,0.0
339043c0b,l2804277,0.0,0.19574958338789492,0.0,0.19574958338789492,10.950695397276428,2.745749583387895
 ,p895075,0.0,0.0,0.0,0.0,0.0,0.0
328363b0b,l2936213,0.0,0.19584271103712997,15.370695397276428,3.85584271103713,0.0,0.19584271103712997
 ,m1108527,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3141394,0.0,0.19577561863869314,10.510695397276429,2.6357756186386934,0.0,0.19577561863869314
 ,p895082,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1142106,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089205,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089200,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2916602,9.65069539727643,2.4262740401269935,0.0,0.1962740401269937,0.0,0.1962740401269937
226115278a0b,l3157167,6.100695397276429,1.5251738493191072,0.0,0.195173849319107,0.0,0.195173849319107
 ,l2785511,9.650695397276428,2.4153938874806844,0.0,0.19539388748068437,0.0,0.19539388748068437
 ,p827498,0.0,0.0,0.0,0.0,0.0,0.0
 ,p895087,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089204,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1134472,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2973148,9.650695397276428,2.4153938874806844,0.0,0.19539388748068437,0.0,0.19539388748068437
 ,n1136032,0.0,0.0,0.0,0.0,0.0,0.0
21380453a0b,l3010557,6.100695397276429,1.5251738493191072,0.0,0.195173849319107,0.0,0.195173849319107
 ,p901934,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1140517,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3157718,6.100695397276428,1.525173849319107,0.0,0.195173849319107,0.0,0.195173849319107
 ,area_41area_39,0.0,0.0,0.0,0.0,0.0,0.0
 ,area_39area_40,0.0,0.0,0.0,0.0,0.0,0.0
