name,bus,P1,Q1,P2,Q2,P3,Q3
 ,m1069300,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069310,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069311,0.0,0.0,0.0,0.0,0.0,0.0
337684a0b,l3159448,9.650695397276428,2.4262740401269935,0.0,0.19627404012699373,0.0,0.19627404012699373
 ,n1138607,0.0,0.0,0.0,0.0,0.0,0.0
 ,m4113347,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1144668,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069350,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3143999,9.65069539727643,2.4262740401269935,0.0,0.1962740401269937,0.0,0.1962740401269937
 ,n1138604,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3125349,0.0,0.19574958338789492,0.0,0.19574958338789492,10.950695397276428,2.745749583387895
 ,n1138603,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3181545,0.0,0.1958137635791697,0.0,0.1958137635791697,6.880695397276428,1.72581376357917
 ,n1138599,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069376,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1138598,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2822877,0.0,0.195173849319107,6.620695397276428,1.655173849319107,0.0,0.195173849319107
 ,m1069382,0.0,0.0,0.0,0.0,0.0,0.0
21386754a0b,l2766741,9.650695397276428,2.4153938874806844,0.0,0.19539388748068437,0.0,0.19539388748068437
 ,m1069411,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1138597,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069417,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069418,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069419,0.0,0.0,0.0,0.0,0.0,0.0
 ,m4277837,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069420,0.0,0.0,0.0,0.0,0.0,0.0
337668b0b,l2935549,0.0,0.1953076216627116,15.370695397276428,3.8453076216627116,0.0,0.1953076216627116
 ,m1069424,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069428,0.0,0.0,0.0,0.0,0.0,0.0
 ,q14411,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827563,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1138595,0.0,0.0,0.0,0.0,0.0,0.0
 ,m3036167,0.0,0.0,0.0,0.0,0.0,0.0
21236413b0b,l3085391,0.0,0.19587627448375158,20.230695397276428,5.075876274483751,0.0,0.19587627448375158
337687b0b,l2973156,0.0,0.195173849319107,6.620695397276428,1.655173849319107,0.0,0.195173849319107
 ,m1069285,0.0,0.0,0.0,0.0,0.0,0.0
 ,m4113348,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069284,0.0,0.0,0.0,0.0,0.0,0.0
 ,p850401,0.0,0.0,0.0,0.0,0.0,0.0
 ,221-311583,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1139250,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2821770,14.080695397276429,3.5254673438293613,0.0,0.19546734382936126,0.0,0.19546734382936126
 ,m1069247,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069248,0.0,0.0,0.0,0.0,0.0,0.0
227917122a0b,l2915534,14.080695397276429,3.5254673438293613,0.0,0.19546734382936126,0.0,0.19546734382936126
 ,193-48013,0.0,0.0,0.0,0.0,0.0,0.0
 ,p850400,0.0,0.0,0.0,0.0,0.0,0.0
 ,221-311595,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1139251,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069249,0.0,0.0,0.0,0.0,0.0,0.0
227917130c0b,l2803194,0.0,0.19542964728675982,0.0,0.19542964728675982,16.040695397276426,4.015429647286759
 ,l3047073,0.0,0.19498193796284435,0.0,0.19498193796284435,10.950695397276428,2.7349819379628446
 ,m1069250,0.0,0.0,0.0,0.0,0.0,0.0
227917127c0b,l2690868,0.0,0.19574958338789492,0.0,0.19574958338789492,21.120695397276428,5.295749583387894
 ,228-979371-2_int,0.0,0.0,0.0,0.0,0.0,0.0
 ,d6049822-1_int,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069312,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069335,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827564,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069348,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069356,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069363,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069364,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069365,0.0,0.0,0.0,0.0,0.0,0.0
275008c0b,l3235243,0.0,0.19574958338789497,0.0,0.19574958338789497,10.950695397276428,2.7457495833878953
 ,n1138606,0.0,0.0,0.0,0.0,0.0,0.0
337666b0b,l3029518,0.0,0.19577561863869314,10.510695397276429,2.6357756186386934,0.0,0.19577561863869314
 ,l2897807,0.0,0.19651065650622423,6.620695397276428,1.6665106565062247,0.0,0.19651065650622423
