name,basekV,latitude,longitude
d6017295-1_int,7.2,46.67823582,-119.185068
m3036165,7.2,46.67765364,-119.1867602
m1026693,7.2,46.69329218,-119.2103487
l3197636,7.2,46.67592808,-119.1889259
l2879072,7.2,46.68221122,-119.1897367
m1047447,7.2,46.6841149,-119.1973043
l3216349,7.2,46.69117242,-119.2075665
l2766722,7.2,46.6841647,-119.1989906
l2822867,7.2,46.68024962,-119.1873511
l2991916,7.2,46.69330638,-119.2086052
l3029183,7.2,46.69907454,-119.2102701
m1047444,7.2,46.68337004,-119.1948608
l2879061,7.2,46.6811161,-119.1863969
l3029501,7.2,46.67767098,-119.1867359
m1047442,7.2,46.6824748,-119.1943722
l2692000,7.2,46.67257308,-119.1902899
l3235250,7.2,46.68305676,-119.1952292
m1047471,7.2,46.69105664,-119.2078495
m4362181,7.2,46.68662638,-119.2054324
m1026699,7.2,46.69401266,-119.2114931
l2879077,7.2,46.69193754,-119.2090966
l2991910,7.2,46.6817018,-119.1892591
l2879071,7.2,46.6842255,-119.1998896
l2973180,7.2,46.69112868,-119.2091514
l2954349,7.2,46.68470844,-119.1978808
m1026745,7.2,46.69782036,-119.2106837
m1069408,7.2,46.67945118,-119.1863686
l2897774,7.2,46.67904294,-119.1867765
l3046854,7.2,46.68473664,-119.2021801
m1047453,7.2,46.68500078,-119.2030224
l3160104,7.2,46.68982198,-119.2066398
l3235252,7.2,46.6767382,-119.1865418
l2710546,7.2,46.68640814,-119.2050741
l2991915,7.2,46.6951226,-119.2122834
m1026736,7.2,46.6963285,-119.2110749
m1047441,7.2,46.6823917,-119.193657
l2841634,7.2,46.69199838,-119.2124515
m1069393,7.2,46.67881524,-119.1854472
l3214112,7.2,46.68834366,-119.2066427
l3254214,7.2,46.68717792,-119.206338
l2691949,7.2,46.6737102,-119.1889304
l2673320,7.2,46.69597066,-119.2121855
m1047457,7.2,46.6859516,-119.2046583
l2691948,7.2,46.6840608,-119.2034124
l3029520,7.2,46.68449898,-119.2061615
m1026722,7.2,46.6953214,-119.2112482
l2804258,7.2,46.68157196,-119.193816
l3066813,7.2,46.6809619,-119.1880796
m1069412,7.2,46.6802872,-119.1873974
l3048209,7.2,46.69690454,-119.2120744
l2913406,7.2,46.68605456,-119.2023618
l3197635,7.2,46.68200776,-119.1927229
l3029504,7.2,46.68443978,-119.2012335
l3139086,7.2,46.68521866,-119.2053979
m1047424,7.2,46.67463772,-119.1889005
l2785547,7.2,46.68562014,-119.2041137
m1026704,7.2,46.6943374,-119.2123046
l3104127,7.2,46.67443394,-119.1896668
