name,basekV,latitude,longitude
l3122820,7.2,46.67900094,-119.2134387
d5774470-2_int,7.2,46.69217484,-119.2199498
l2710517,7.2,46.68111666,-119.2127773
l2879075,7.2,46.67704756,-119.2073918
m1026660,7.2,46.68802872,-119.2193665
m1047432,7.2,46.67768022,-119.207058
l3232933,7.2,46.6871588,-119.2213704
l3091052,7.2,46.66795692,-119.2019039
m1047410,7.2,46.67180308,-119.1962636
l2973157,7.2,46.67285366,-119.1985694
n1139550,7.2,46.68171662,-119.2143007
l3178978,7.2,46.67903444,-119.2093964
m1047409,7.2,46.67083092,-119.1951638
l3197639,7.2,46.68139532,-119.2144579
l2973159,7.2,46.68455882,-119.2146036
n1139549,7.2,46.68016354,-119.2121187
l2729428,7.2,46.68452172,-119.2166591
m1047400,7.2,46.66550766,-119.2068956
m1026679,7.2,46.69113282,-119.2198702
m1047401,7.2,46.66738704,-119.199598
m1047406,7.2,46.66935902,-119.19394
m1047419,7.2,46.67348618,-119.1982514
l2841627,7.2,46.6681752,-119.1973856
m1047423,7.2,46.67397156,-119.1989723
l2689726,7.2,46.66577412,-119.2045861
l3082992,7.2,46.6700966,-119.1944506
l2970841,7.2,46.6811158,-119.2086764
p827537,7.2,46.69100924,-119.2198347
m1026647,7.2,46.68301508,-119.2155081
m1026657,7.2,46.68685318,-119.2184115
l2820556,7.2,46.6722528,-119.1966724
l3254216,7.2,46.66756576,-119.1990651
m1047430,7.2,46.67681534,-119.2054108
m1026665,7.2,46.68900768,-119.2202287
m1026646,7.2,46.68069798,-119.2121084
m3036169,7.2,46.6820261,-119.2141494
m1026648,7.2,46.68369496,-119.2158764
m1047420,7.2,46.67365968,-119.1981928
m1047433,7.2,46.67832142,-119.2068973
m1047435,7.2,46.68053392,-119.2083074
m1026656,7.2,46.68678118,-119.2183554
l2748132,7.2,46.66708818,-119.200489
m1047404,7.2,46.66821928,-119.2008862
l2879074,7.2,46.67992204,-119.2128138
p903360,7.2,46.67687062,-119.2055634
l3160106,7.2,46.68736022,-119.2136007
l3141398,7.2,46.67816956,-119.2136452
m1047434,7.2,46.67947226,-119.2076405
l2691947,7.2,46.66845044,-119.1936623
l2841648,7.2,46.67125964,-119.1930531
l3122827,7.2,46.69004008,-119.2195569
l3216348,7.2,46.66918756,-119.1943968
l2673317,7.2,46.68200302,-119.2141145
l2916234,7.2,46.6757575,-119.2028536
l3251830,7.2,46.67626546,-119.2077898
l2954355,7.2,46.68931934,-119.220065
l2710544,7.2,46.6724554,-119.1936937
l2841000,7.2,46.6717019,-119.1918564
m1047403,7.2,46.66800758,-119.199739
