name,element,length_unit,z_matrix_real,z_matrix_imag,length,from_bus,to_bus,num_phases,phases,is_switch,is_open,base_kv_LL,line_unit
ln6017316-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883674, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595094, 0.0], [0.0, 0.0, 0.0]]",0.10864125,d6017316-1_int,l2766742,1,{'b'},False,False,12.47,
ln5562952-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.583336023919346, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.7982025070987451, 0.0], [0.0, 0.0, 0.0]]",0.090234048,l2766742,m1009820,1,{'b'},False,False,12.47,
ln5714041-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6338162917567176, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.8968297096064778, 0.0], [0.0, 0.0, 0.0]]",0.062262596,l2691939,l2860478,1,{'b'},False,False,12.47,
ln5744325-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6338162917567176, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.896829709606478, 0.0], [0.0, 0.0, 0.0]]",0.063639332,l2860478,l2822858,1,{'b'},False,False,12.47,
ln5593215-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6338162917567174, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.896829709606478, 0.0], [0.0, 0.0, 0.0]]",0.055545084,l3104114,m1009824,1,{'b'},False,False,12.47,
ln6077802-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6338162917567176, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.8968297096064778, 0.0], [0.0, 0.0, 0.0]]",0.082855249,l3254234,l3104114,1,{'b'},False,False,12.47,
ln6350528-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6338162917567176, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.896829709606478, 0.0], [0.0, 0.0, 0.0]]",0.066211968,m1009824,l2691939,1,{'b'},False,False,12.47,
ln6167749-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6338162917567176, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.896829709606478, 0.0], [0.0, 0.0, 0.0]]",0.035560286,m1009843,l3251806,1,{'b'},False,False,12.47,
ln6077771-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.5399215831794884, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.7626213174521842, 0.0], [0.0, 0.0, 0.0]]",0.030715032,m1009824,l2954338,1,{'b'},False,False,12.47,
ln6320348-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883672, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595094, 0.0], [0.0, 0.0, 0.0]]",0.044272919,l2673326,l2691938,1,{'b'},False,False,12.47,
