name,basekV,latitude,longitude
l2748144,7.2,46.72453878,-119.1737714
n1136358,7.2,46.7279568,-119.17212
m1069544,7.2,46.72697964,-119.1783173
m1069556,7.2,46.72882094,-119.1719502
196-29521,7.2,46.72619648,-119.1731927
d6231996-1_int,7.2,46.73255446,-119.1746766
n1136360,7.2,46.7302439,-119.1722223
m1069550,7.2,46.72809598,-119.1774534
p901927,7.2,46.72247024,-119.1747959
m1069572,7.2,46.73116866,-119.181903
p901931,7.2,46.72791086,-119.1719068
p895117,7.2,46.72598074,-119.1728103
l3176660,7.2,46.72910848,-119.1752091
l2822873,7.2,46.72903886,-119.1831017
n1136359,7.2,46.7288212,-119.1721461
l2804272,7.2,46.72685894,-119.1780892
l2785536,7.2,46.7326225,-119.1797096
e182746,7.2,46.731888,-119.1719177
n1136362,7.2,46.72998868,-119.17137
m1069535,7.2,46.726153,-119.1790155
m1069532,7.2,46.72592824,-119.1727477
l2748143,7.2,46.73005576,-119.1704347
l3104144,7.2,46.72958466,-119.1721018
l2691965,7.2,46.7267432,-119.1723851
r18245,7.2,46.73142998,-119.1719241
m1069558,7.2,46.7295239,-119.1799345
m1069574,7.2,46.73132412,-119.1825555
l2989596,7.2,46.7288323,-119.1816039
l2935567,7.2,46.726759,-119.179466
l3160115,7.2,46.72771684,-119.1787057
l2691966,7.2,46.73136094,-119.1767906
m1069555,7.2,46.72858654,-119.1782966
m1069530,7.2,46.7251356,-119.1799047
n1136363,7.2,46.73062782,-119.171928
l3066826,7.2,46.73238132,-119.1820816
l2783231,7.2,46.72678554,-119.1744211
l3251854,7.2,46.73101406,-119.1704347
m1069565,7.2,46.73023592,-119.1810736
p901933,7.2,46.73009012,-119.1718223
l3197652,7.2,46.72988706,-119.170917
l2729423,7.2,46.72791918,-119.1724425
p901932,7.2,46.72882106,-119.1720608
l2897790,7.2,46.7271781,-119.171265
m1069543,7.2,46.7269413,-119.178347
m1069551,7.2,46.72810156,-119.1775241
n1136357,7.2,46.72763948,-119.1716691
l2973171,7.2,46.73248564,-119.1748695
m1069526,7.2,46.7248271,-119.1801754
l2820535,7.2,46.72259346,-119.1743586
n1136361,7.2,46.72998972,-119.1722662
m1069533,7.2,46.72606758,-119.1729139
l3085410,7.2,46.72918022,-119.1778717
l2785534,7.2,46.72585542,-119.1720537
m1069582,7.2,46.73248386,-119.1744202
n1136353,7.2,46.72254494,-119.1745307
l3254227,7.2,46.72780936,-119.1767166
m1069554,7.2,46.7281874,-119.1787932
m1069560,7.2,46.72959064,-119.176443
l3235273,7.2,46.73489988,-119.1735388
l3160114,7.2,46.72969976,-119.1730472
l2841641,7.2,46.72629158,-119.1769099
l3008237,7.2,46.72882186,-119.1726395
l2804271,7.2,46.72573554,-119.1773518
e206211,7.2,46.72052072,-119.1765649
l2933165,7.2,46.73325542,-119.1738614
n1136356,7.2,46.7276346,-119.1721328
m1069548,7.2,46.72785484,-119.1718577
l2710530,7.2,46.73077396,-119.1831087
m1069557,7.2,46.72895396,-119.1789358
l2935566,7.2,46.72641968,-119.1704716
l3254229,7.2,46.72986458,-119.1804558
m1069567,7.2,46.73059106,-119.1757304
m1069519,7.2,46.72243256,-119.1749296
n1136355,7.2,46.72626948,-119.1733449
l3178988,7.2,46.73027246,-119.1813784
n1136354,7.2,46.72440184,-119.1738687
n1134480,7.2,46.72218234,-119.1750581
l2673331,7.2,46.7243881,-119.1797778
l2729424,7.2,46.73054416,-119.1728988
m1069563,7.2,46.7300595,-119.1716858
m1069564,7.2,46.7301144,-119.1719305
m1069549,7.2,46.72797514,-119.1719631
l2860499,7.2,46.73000498,-119.1787796
