name,bus,P1,Q1,P2,Q2,P3,Q3
 ,d5502543-2_int,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026872,0.0,0.0,0.0,0.0,0.0,0.0
355840b0b,l2822871,0.0,0.19577561863869314,10.510695397276429,2.6357756186386934,0.0,0.19577561863869314
 ,l3235257,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026851,0.0,0.0,0.0,0.0,0.0,0.0
355944b0b,l3197646,0.0,0.19577561863869314,10.510695397276429,2.6357756186386934,0.0,0.19577561863869314
 ,m1026852,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026854,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026858,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026861,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026855,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3235254,0.0,0.19574958338789492,0.0,0.19574958338789492,10.950695397276428,2.745749583387895
 ,m3768670,0.0,0.0,0.0,0.0,0.0,0.0
338933b0b,l3216345,0.0,0.1953076216627116,15.370695397276428,3.8453076216627116,0.0,0.1953076216627116
338934b0b,l2879070,0.0,0.195173849319107,6.620695397276428,1.655173849319107,0.0,0.195173849319107
 ,m1026830,0.0,0.0,0.0,0.0,0.0,0.0
 ,m3763619,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047592,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047577,0.0,0.0,0.0,0.0,0.0,0.0
228665517c0b,l3103822,0.0,0.1959412432220655,0.0,0.1959412432220655,16.040695397276426,4.025941243222065
 ,n1136669,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047552,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047548,0.0,0.0,0.0,0.0,0.0,0.0
338936c0b,l3066815,0.0,0.19574958338789486,0.0,0.19574958338789486,10.95069539727643,2.7457495833878944
 ,196-29519,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1136667,0.0,0.0,0.0,0.0,0.0,0.0
 ,d5863704-2_int,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1136670,0.0,0.0,0.0,0.0,0.0,0.0
 ,m3763624,0.0,0.0,0.0,0.0,0.0,0.0
 ,m3763618,0.0,0.0,0.0,0.0,0.0,0.0
 ,p1121283,0.0,0.0,0.0,0.0,0.0,0.0
 ,221-559682,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1140525,0.0,0.0,0.0,0.0,0.0,0.0
2224230615c0b,l3645809,0.0,0.19574958338789492,0.0,0.19574958338789492,21.120695397276428,5.295749583387894
2224230651c0b,l3645810,0.0,0.19568544525441267,0.0,0.19568544525441267,31.300695397276428,7.845685445254413
 ,m3763623,0.0,0.0,0.0,0.0,0.0,0.0
