name,basekV,latitude,longitude
m1026852,7.2,46.72053832,-119.220474
n1140528,7.2,46.71922674,-119.2121815
m1026883,7.2,46.72424302,-119.2087781
p827511,7.2,46.71802264,-119.2087628
l3029506,7.2,46.71391664,-119.2035486
m1047548,7.2,46.71464682,-119.2030894
p827512,7.2,46.71759148,-119.2074268
l2841639,7.2,46.72276782,-119.2174883
m3763619,7.2,46.71776808,-119.2080881
l2691936,7.2,46.73198914,-119.2195414
m1026851,7.2,46.72053228,-119.2239333
l3141389,7.2,46.7331274,-119.2191161
l3235249,7.2,46.72941174,-119.2175234
l3197661,7.2,46.72516516,-119.2087767
m1026830,7.2,46.71798322,-119.2087613
l3066815,7.2,46.71439892,-119.2023893
l2879070,7.2,46.71829828,-119.2095772
l3649305,7.2,46.72626396,-119.211637
m3772794,7.2,46.72176164,-119.2116577
m1047552,7.2,46.71471708,-119.2034102
m1026857,7.2,46.7208218,-119.2180964
m3763620,7.2,46.7247578,-119.2072066
l3649298,7.2,46.72078244,-119.2116684
n1136667,7.2,46.71404078,-119.2012862
l3197618,7.2,46.732751,-119.2214543
p827536,7.2,46.72043622,-119.2239375
p827529,7.2,46.71459386,-119.2034373
l2973165,7.2,46.7197532,-119.2185183
n1136669,7.2,46.7149438,-119.2038191
l3649299,7.2,46.72170624,-119.2116579
l2729413,7.2,46.72435344,-119.2190802
l2954348,7.2,46.7296457,-119.2191034
n1140526,7.2,46.71823294,-119.207725
m3763618,7.2,46.71802478,-119.2079437
p1123251,7.2,46.71914006,-119.2122119
l3235254,7.2,46.7195574,-119.2133765
m1026898,7.2,46.72512374,-119.2087814
d5502543-2_int,7.2,46.72310206,-119.2265816
l3649300,7.2,46.72263292,-119.2116544
m1047577,7.2,46.71662198,-119.2060808
l3645809,7.2,46.71877382,-119.2071297
l2785529,7.2,46.72064806,-119.2205172
m1026858,7.2,46.72084534,-119.2174231
l3270814,7.2,46.73337446,-119.2194887
n1140525,7.2,46.71821312,-119.2076798
l3649301,7.2,46.72350716,-119.2116544
m1026855,7.2,46.72069658,-119.2144455
l3649304,7.2,46.72530522,-119.2116335
m1026931,7.2,46.7304329,-119.2202328
l3216336,7.2,46.73109374,-119.2199456
l3235257,7.2,46.7205256,-119.2244479
l2860477,7.2,46.73421076,-119.2190622
221-559681,7.2,46.71808422,-119.2078498
m1026854,7.2,46.72066644,-119.2182311
m1026859,7.2,46.72092074,-119.2180107
l2973160,7.2,46.71291116,-119.2055224
l3122848,7.2,46.72613624,-119.2087801
l2916598,7.2,46.72695424,-119.2143866
l2841615,7.2,46.7299243,-119.2203968
n1136668,7.2,46.71453,-119.2034513
p901894,7.2,46.72073504,-119.2181716
l3645811,7.2,46.72267614,-119.2068912
l2916599,7.2,46.72929264,-119.2153729
m1047592,7.2,46.717545,-119.2074555
l2785521,7.2,46.71829196,-119.2069955
n1136670,7.2,46.7148955,-119.2029972
l2804262,7.2,46.72173032,-119.2177882
m1026861,7.2,46.72108696,-119.2148737
m3763623,7.2,46.72071684,-119.2069908
l3197646,7.2,46.72051712,-119.2222424
m1047518,7.2,46.71272542,-119.2040566
196-29519,7.2,46.71425884,-119.2018277
l3216345,7.2,46.7187972,-119.2109853
l3342743,7.2,46.72020736,-119.2087106
m3768670,7.2,46.7190803,-119.2122389
l3103822,7.2,46.71542296,-119.2046833
m1026941,7.2,46.7330338,-119.2194855
p1121283,7.2,46.7180337,-119.2078418
228-1353934-4_int,7.2,46.72397324,-119.2075219
m3763624,7.2,46.71795416,-119.2079834
n1140527,7.2,46.71819248,-119.2087588
l2954357,7.2,46.72423226,-119.213742
193-103041,7.2,46.72269992,-119.2069742
d5863704-2_int,7.2,46.71373678,-119.2007335
221-559682,7.2,46.71805954,-119.2077958
l2822871,7.2,46.72176192,-119.2256251
l3649297,7.2,46.71990236,-119.2119444
m1026906,7.2,46.72656718,-119.2164607
m1026877,7.2,46.72338712,-119.2173284
l3048212,7.2,46.72550428,-119.2153719
l3216337,7.2,46.73063676,-119.2211664
l3645810,7.2,46.72067798,-119.2068474
m1026890,7.2,46.72496336,-119.2136611
l3645812,7.2,46.72513998,-119.2076813
m1026872,7.2,46.72242406,-119.2262821
p1121282,7.2,46.71805748,-119.207892
n1138593,7.2,46.7211584,-119.2179454
m1026925,7.2,46.72928542,-119.2156396
n1137999,7.2,46.7202572,-119.2239454
m1026942,7.2,46.73306672,-119.2191191
l2691973,7.2,46.72544786,-119.2136075
n1136994,7.2,46.71779586,-119.207301
l3649306,7.2,46.72176818,-119.2129231
l3120376,7.2,46.72805172,-119.2160334
l3649302,7.2,46.72440836,-119.2116492
area_30area_32,7.2,46.72440836,-119.2116492
area_32area_33,7.2,46.72440836,-119.2116492
area_32area_58,7.2,46.72440836,-119.2116492
area_32area_86,7.2,46.72440836,-119.2116492
