name,basekV,latitude,longitude
l2729405,7.2,46.64195128,-119.1494438
m1108269,7.2,46.64296172,-119.1497205
m1108268,7.2,46.64119394,-119.1549581
m1089113,7.2,46.65152302,-119.1643515
d5955074-2_int,7.2,46.65275354,-119.1653817
l2805036,7.2,46.64452624,-119.1454061
m1108274,7.2,46.64382028,-119.1499283
m1108266,7.2,46.63249838,-119.1542822
m1108263,7.2,46.61553098,-119.1509818
l2970842,7.2,46.65235596,-119.1650721
l2673305,7.2,46.64676402,-119.1581429
m1108264,7.2,46.61690872,-119.1514366
p827496,7.2,46.61404508,-119.1496314
m1108265,7.2,46.63052832,-119.1543006
l3048196,7.2,46.64589598,-119.159232
m1089097,7.2,46.64304888,-119.1559837
m1108276,7.2,46.64395496,-119.1490374
m1108261,7.2,46.61394062,-119.1495373
m1108258,7.2,46.61237758,-119.1483268
l2786273,7.2,46.64406046,-119.1483397
m1108278,7.2,46.64433728,-119.1465196
l3195318,7.2,46.61255352,-119.1475725
l3179699,7.2,46.64278652,-119.14586
m1089103,7.2,46.64654954,-119.1599998
m1108262,7.2,46.61399302,-119.149584
m1108260,7.2,46.61338066,-119.1490374
m1108267,7.2,46.63522818,-119.1542567
m1108259,7.2,46.61297194,-119.1486726
l3142078,7.2,46.60553526,-119.148607
l2691946,7.2,46.65081114,-119.1653351
m1108270,7.2,46.64318526,-119.154569
l2785516,7.2,46.64344196,-119.1524778
m1108257,7.2,46.61176356,-119.1482388
n1142112,7.2,46.61418638,-119.1497598
l2879752,7.2,46.60363668,-119.1489922
area_19area_75,7.2,46.60363668,-119.1489922
