name,basekV,latitude,longitude
l3029498,7.2,46.65854132,-119.1551896
l3104128,7.2,46.65932148,-119.1590328
l3236011,7.2,46.66313842,-119.1443973
p827522,7.2,46.6581837,-119.1570245
m1108299,7.2,46.66296092,-119.1420763
m1089145,7.2,46.65913412,-119.1567058
l2688693,7.2,46.6591211,-119.1520226
m1108286,7.2,46.65906104,-119.1527777
m1089148,7.2,46.66074674,-119.161871
m1089141,7.2,46.65692318,-119.1584879
l2879054,7.2,46.66266296,-119.1589614
l2766721,7.2,46.66117572,-119.1625215
m1108302,7.2,46.66337456,-119.1438648
l2879773,7.2,46.66417718,-119.1416659
l2673315,7.2,46.65978294,-119.1609499
m1108298,7.2,46.66294902,-119.14226
l2936279,7.2,46.66099242,-119.1461007
l2970845,7.2,46.6662574,-119.1477075
m1108295,7.2,46.66107304,-119.1446693
l3029502,7.2,46.6543722,-119.1636594
l3160107,7.2,46.65601166,-119.1600349
n1142111,7.2,46.6583325,-119.1570421
m1089138,7.2,46.6561416,-119.1576989
l2991912,7.2,46.65907606,-119.1571299
l2804249,7.2,46.65949472,-119.1494016
l3141400,7.2,46.65711206,-119.1554422
l2688692,7.2,46.65906792,-119.1526908
l3215385,7.2,46.6593808,-119.1561652
p895105,7.2,46.65690188,-119.1583725
l2673316,7.2,46.65684376,-119.1580579
196-36167,7.2,46.66248036,-119.14263
l3104859,7.2,46.66578042,-119.1458602
m1089143,7.2,46.65808024,-119.156587
l2933164,7.2,46.65891824,-119.1541253
l2711234,7.2,46.6630469,-119.1407456
l3198358,7.2,46.66426242,-119.1458028
l2805037,7.2,46.66328612,-119.1368216
l2991906,7.2,46.66231602,-119.159982
d6138608-3_int,7.2,46.65427812,-119.1639196
l3198355,7.2,46.66317248,-119.1387152
l2841628,7.2,46.65476058,-119.15803
m1108300,7.2,46.6629684,-119.1419602
l2897771,7.2,46.66593144,-119.1491607
l3270854,7.2,46.6543614,-119.1616141
l3047289,7.2,46.66018578,-119.1568495
l3011298,7.2,46.66150698,-119.1433984
l3179678,7.2,46.66033894,-119.1476571
p893610,7.2,46.66299376,-119.1424259
n1139547,7.2,46.65923644,-119.1505725
m1089144,7.2,46.65814686,-119.1570202
l3104125,7.2,46.6551328,-119.1615523
n1142110,7.2,46.6568713,-119.1582071
m1089131,7.2,46.65492302,-119.1621574
