name,basekV,latitude,longitude
p1197121,7.2,46.67189274,-119.1323307
n1141478,7.2,46.6770131,-119.1257969
m1142839,7.2,46.68096224,-119.1198517
l3142079,7.2,46.6663978,-119.1311485
l2711226,7.2,46.67763042,-119.1246996
m1125913,7.2,46.6710472,-119.1335393
m1142832,7.2,46.6807069,-119.1210642
l3142098,7.2,46.66895378,-119.1314461
l2805031,7.2,46.67235206,-119.1329453
l3068944,7.2,46.67050858,-119.1333253
m1125911,7.2,46.67047748,-119.1333179
l2992624,7.2,46.67247992,-119.1308861
p829960,7.2,46.6768164,-119.1256068
l3254915,7.2,46.68111136,-119.1337445
l3030199,7.2,46.67408098,-119.1285621
l2748839,7.2,46.66961902,-119.1302336
l3160864,7.2,46.67912766,-119.125837
m1142833,7.2,46.68075822,-119.121257
l3217052,7.2,46.6812625,-119.1241023
l2674047,7.2,46.67892828,-119.1234634
l3048963,7.2,46.6786682,-119.1323463
d5958866-1_int,7.2,46.66995952,-119.136505
l3086074,7.2,46.6822612,-119.1237196
l2692655,7.2,46.67824474,-119.1241075
m1125929,7.2,46.67340404,-119.1322629
l2842379,7.2,46.67481866,-119.1342313
l2879753,7.2,46.665645,-119.1315936
e193509,7.2,46.68118946,-119.1188178
l2879767,7.2,46.6719025,-119.1346294
n1141476,7.2,46.67236082,-119.1317566
m1125940,7.2,46.67904166,-119.1319858
p829961,7.2,46.67222976,-119.1316932
m1125914,7.2,46.6711636,-119.1335746
l2917310,7.2,46.66905388,-119.1294063
m1142819,7.2,46.67678852,-119.1255798
l2730163,7.2,46.67312682,-119.129663
m1142835,7.2,46.68084476,-119.1211441
m1125916,7.2,46.67126508,-119.1337195
m3037455,7.2,46.68121968,-119.1228817
l3104853,7.2,46.68132554,-119.1214225
l3160865,7.2,46.68044628,-119.1221701
p829963,7.2,46.67120372,-119.1336319
m1125905,7.2,46.66927986,-119.1316417
l2692654,7.2,46.67337324,-119.132246
m1142826,7.2,46.67839922,-119.1271365
l2767408,7.2,46.68098486,-119.1221089
l2711224,7.2,46.66904064,-119.1327737
l2955074,7.2,46.67500784,-119.1275139
l2955055,7.2,46.66666468,-119.1304726
m3036162,7.2,46.66637048,-119.1311206
m1142821,7.2,46.67764802,-119.1246812
m1142828,7.2,46.67892854,-119.1234631
l3217053,7.2,46.6812067,-119.1228389
l2917328,7.2,46.6708684,-119.1342011
m1125934,7.2,46.67378164,-119.1289129
m1125917,7.2,46.67181416,-119.1322256
l2861219,7.2,46.67622904,-119.1247829
p829962,7.2,46.68076592,-119.1210984
l3067507,7.2,46.68155562,-119.119966
m1125919,7.2,46.67209128,-119.1316263
m1142818,7.2,46.67599334,-119.1264409
l2767407,7.2,46.67281484,-119.1351299
l2861218,7.2,46.67041432,-119.1351648
