name,basekV,latitude,longitude
m2001208,7.2,46.61246104,-119.1944673
m2001209,7.2,46.61289664,-119.1939451
m2001203,7.2,46.61028306,-119.1970782
m2001214,7.2,46.6150746,-119.1913342
m2001215,7.2,46.6155102,-119.190812
m2001210,7.2,46.61333222,-119.193423
m2001202,7.2,46.60984748,-119.1976004
m2001211,7.2,46.61376782,-119.1929008
m2001207,7.2,46.61202544,-119.1949895
m2001204,7.2,46.61071866,-119.1965561
m2001212,7.2,46.61420342,-119.1923786
m2001213,7.2,46.61463902,-119.1918564
m2001205,7.2,46.61115426,-119.1960339
d2001201_int,7.2,46.60941188,-119.1981226
m2001206,7.2,46.61158984,-119.1955117
