name,element,length_unit,z_matrix_real,z_matrix_imag,length,from_bus,to_bus,num_phases,phases,is_switch,is_open,base_kv_LL,line_unit
ln5621886-1,line,3.0,"[[0.6608697905171503, 0.13749931929573367, 0.14206645526363162], [0.13749931929573367, 0.6539991534688785, 0.1385183437454221], [0.14206645526363162, 0.1385183437454221, 0.6630065270695664]]","[[0.8699472295442794, 0.38857912659779587, 0.3661153844245816], [0.38857912659779587, 0.8785278216853144, 0.40595335548372335], [0.3661153844245816, 0.40595335548372335, 0.8673003155391138]]",0.2565009,m1009784,d5621886-1_int,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5501004-1,line,3.0,"[[0.6608697905171503, 0.13749931929573364, 0.14206645526363162], [0.13749931929573364, 0.6539991534688784, 0.13851834374542207], [0.14206645526363162, 0.13851834374542207, 0.6630065270695664]]","[[0.8699472295442794, 0.38857912659779587, 0.3661153844245816], [0.38857912659779587, 0.8785278216853144, 0.40595335548372335], [0.3661153844245816, 0.40595335548372335, 0.8673003155391137]]",0.060807616,m1009770,m1009784,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5531255-2,line,3.0,"[[0.6608697905171502, 0.13749931929573364, 0.1420664552636316], [0.13749931929573364, 0.6539991534688784, 0.13851834374542207], [0.1420664552636316, 0.13851834374542207, 0.6630065270695664]]","[[0.8699472295442793, 0.3885791265977958, 0.3661153844245815], [0.3885791265977958, 0.8785278216853143, 0.4059533554837233], [0.3661153844245815, 0.4059533554837233, 0.8673003155391137]]",0.008044195,n1147857,m1009770,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5531255-3,line,3.0,"[[0.6608697905171503, 0.13749931929573364, 0.14206645526363162], [0.13749931929573364, 0.6539991534688784, 0.13851834374542207], [0.14206645526363162, 0.13851834374542207, 0.6630065270695665]]","[[0.8699472295442794, 0.38857912659779587, 0.3661153844245816], [0.38857912659779587, 0.8785278216853144, 0.40595335548372335], [0.3661153844245816, 0.40595335548372335, 0.8673003155391137]]",0.054752983,m1009742,n1147857,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6076268-1,line,3.0,"[[0.6608697905171503, 0.13749931929573364, 0.1420664552636316], [0.13749931929573364, 0.6539991534688785, 0.13851834374542207], [0.1420664552636316, 0.13851834374542207, 0.6630065270695664]]","[[0.8699472295442794, 0.38857912659779587, 0.3661153844245816], [0.38857912659779587, 0.8785278216853143, 0.40595335548372335], [0.3661153844245816, 0.40595335548372335, 0.8673003155391138]]",0.011964648,p901972,m1009742,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5954983-1,line,3.0,"[[0.6608697905171502, 0.13749931929573364, 0.14206645526363162], [0.13749931929573364, 0.6539991534688784, 0.13851834374542207], [0.14206645526363162, 0.13851834374542207, 0.6630065270695664]]","[[0.8699472295442793, 0.3885791265977958, 0.3661153844245815], [0.3885791265977958, 0.8785278216853143, 0.40595335548372335], [0.3661153844245815, 0.40595335548372335, 0.8673003155391137]]",0.090083252,m1009726,p901972,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5833652-1,line,3.0,"[[0.6608697905171502, 0.13749931929573364, 0.1420664552636316], [0.13749931929573364, 0.6539991534688784, 0.13851834374542205], [0.1420664552636316, 0.13851834374542205, 0.6630065270695664]]","[[0.8699472295442793, 0.3885791265977958, 0.3661153844245815], [0.3885791265977958, 0.8785278216853142, 0.4059533554837233], [0.3661153844245815, 0.4059533554837233, 0.8673003155391137]]",0.072739184,m1009724,m1009726,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5744344-1,line,3.0,"[[0.6608697905171502, 0.13749931929573364, 0.1420664552636316], [0.13749931929573364, 0.6539991534688784, 0.13851834374542205], [0.1420664552636316, 0.13851834374542205, 0.6630065270695664]]","[[0.8699472295442793, 0.38857912659779587, 0.36611538442458147], [0.38857912659779587, 0.8785278216853142, 0.4059533554837233], [0.36611538442458147, 0.4059533554837233, 0.8673003155391137]]",0.045538056,m1009720,m1009724,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5714057-1,line,3.0,"[[0.6608697905171502, 0.13749931929573364, 0.1420664552636316], [0.13749931929573364, 0.6539991534688784, 0.13851834374542207], [0.1420664552636316, 0.13851834374542207, 0.6630065270695664]]","[[0.8699472295442794, 0.3885791265977958, 0.3661153844245816], [0.3885791265977958, 0.8785278216853143, 0.4059533554837233], [0.3661153844245816, 0.4059533554837233, 0.8673003155391138]]",0.028563507,m1009715,m1009720,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6380825-1,line,3.0,"[[0.6608697905171501, 0.1374993192957336, 0.1420664552636316], [0.1374993192957336, 0.6539991534688784, 0.13851834374542207], [0.1420664552636316, 0.13851834374542207, 0.6630065270695664]]","[[0.8699472295442793, 0.3885791265977958, 0.3661153844245815], [0.3885791265977958, 0.8785278216853142, 0.4059533554837233], [0.3661153844245815, 0.4059533554837233, 0.8673003155391137]]",0.080367352,m1009705,m1009715,3,"{'b', 'c', 'a'}",False,False,12.47,
