name,basekV,latitude,longitude
n1141473,7.2,46.68858808,-119.234297
m3036170,7.2,46.68952622,-119.2336658
n1140832,7.2,46.6888754,-119.2344138
221-240988,7.2,46.68682118,-119.2378354
q14414,7.2,46.68977908,-119.2331088
l2691952,7.2,46.68954794,-119.2336391
n1140831,7.2,46.68925692,-119.2343063
m1026658,7.2,46.68716346,-119.2366095
m1009655,7.2,46.68665874,-119.2377114
m1009651,7.2,46.68584736,-119.2382887
m1026662,7.2,46.688787,-119.2343047
l3216350,7.2,46.68799888,-119.2342742
n1141475,7.2,46.68657428,-119.2376198
l3172805,7.2,46.68593874,-119.235521
l3141411,7.2,46.68731644,-119.2382133
m1009650,7.2,46.68575126,-119.238392
p827528,7.2,46.68674416,-119.2377766
e203026,7.2,46.68271272,-119.2412838
l2673319,7.2,46.6874892,-119.2361939
m1026655,7.2,46.68646472,-119.237501
l2841631,7.2,46.68913544,-119.2347349
n1141474,7.2,46.68642608,-119.237429
l2879092,7.2,46.68654592,-119.2386275
l3141402,7.2,46.69100284,-119.2343125
l3197642,7.2,46.68887518,-119.2332475
l2710518,7.2,46.68624304,-119.2370874
m1026670,7.2,46.68936396,-119.2338653
