name,bus,P1,Q1,P2,Q2,P3,Q3
 ,l2990828,0.0,0.0,0.0,0.0,0.0,0.0
337636c0b,l2841619,0.0,0.1959412432220655,0.0,0.1959412432220655,16.040695397276426,4.025941243222065
 ,m1089189,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089188,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089187,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089186,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1089der480-1,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2822863,0.0,0.19565339194642664,0.0,0.19565339194642664,4.850695397276429,1.2156533919464267
 ,m1089177,0.0,0.0,0.0,0.0,0.0,0.0
 ,e182723,0.0,0.0,0.0,0.0,0.0,0.0
293609c0b,l2785515,0.0,0.19574958338789492,0.0,0.19574958338789492,10.950695397276428,2.745749583387895
337633c0b,l2729406,0.0,0.19581376357916963,0.0,0.19581376357916963,6.880695397276429,1.7258137635791697
337634c0b,l2897768,0.0,0.19574958338789492,0.0,0.19574958338789492,10.950695397276428,2.745749583387895
293608c0b,l2673306,0.0,0.19574958338789486,0.0,0.19574958338789486,10.95069539727643,2.7457495833878944
293608c0b,area_52area_51,0.0,0.0,0.0,0.0,0.0,0.0
