name,element,length_unit,z_matrix_real,z_matrix_imag,length,from_bus,to_bus,num_phases,phases,is_switch,is_open,base_kv_LL,line_unit
ln6048634-1,line,3.0,"[[0.27001903752089, 0.10995066546782976, 0.11353849004463121], [0.10995066546782976, 0.2646337351077933, 0.1107469931027061], [0.11353849004463121, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759837, 0.33350978598678477, 0.3082706578745229], [0.33350978598678477, 0.7087291002604086, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170083]]",0.042173829,d6048634-1_int,m1186067,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6504019-5,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.1135384900446312], [0.10995066546782975, 0.26463373510779326, 0.11074699310270608], [0.1135384900446312, 0.11074699310270608, 0.2716982793872438]]","[[0.6959739725759836, 0.33350978598678466, 0.3082706578745229], [0.33350978598678466, 0.7087291002604085, 0.3502585204185219], [0.3082706578745229, 0.3502585204185219, 0.6920213416170081]]",0.05014083,m1186067,m3032980,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6504020-2,line,3.0,"[[0.27001903752089, 0.10995066546782974, 0.1135384900446312], [0.10995066546782974, 0.26463373510779326, 0.11074699310270608], [0.1135384900446312, 0.11074699310270608, 0.2716982793872438]]","[[0.6959739725759836, 0.33350978598678466, 0.30827065787452285], [0.33350978598678466, 0.7087291002604085, 0.35025852041852196], [0.30827065787452285, 0.35025852041852196, 0.6920213416170082]]",0.25744439,m3032980,m3032977,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6504018-1,line,3.0,"[[0.27001903752088996, 0.10995066546782975, 0.1135384900446312], [0.10995066546782975, 0.26463373510779326, 0.11074699310270608], [0.1135384900446312, 0.11074699310270608, 0.27169827938724384]]","[[0.6959739725759836, 0.3335097859867847, 0.30827065787452285], [0.3335097859867847, 0.7087291002604085, 0.35025852041852196], [0.30827065787452285, 0.35025852041852196, 0.6920213416170082]]",0.3076146,m3032977,m1166366,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5957526-1,line,3.0,"[[0.27001903752089007, 0.10995066546782976, 0.11353849004463121], [0.10995066546782976, 0.2646337351077933, 0.11074699310270611], [0.11353849004463121, 0.11074699310270611, 0.27169827938724384]]","[[0.6959739725759837, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604086, 0.350258520418522], [0.3082706578745229, 0.350258520418522, 0.6920213416170083]]",0.041168179,m1166366,m1166368,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5715052-1,line,3.0,"[[0.27001903752089, 0.10995066546782976, 0.1135384900446312], [0.10995066546782976, 0.26463373510779326, 0.1107469931027061], [0.1135384900446312, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759837, 0.3335097859867847, 0.30827065787452285], [0.3335097859867847, 0.7087291002604086, 0.35025852041852196], [0.30827065787452285, 0.35025852041852196, 0.6920213416170082]]",0.10508824,m1166368,l2973833,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5866308-1,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.11353849004463121], [0.10995066546782975, 0.2646337351077933, 0.11074699310270611], [0.11353849004463121, 0.11074699310270611, 0.27169827938724384]]","[[0.6959739725759837, 0.33350978598678477, 0.3082706578745229], [0.33350978598678477, 0.7087291002604086, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170083]]",0.041401205,l2973833,m1166373,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6412354-1,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.11353849004463121], [0.10995066546782975, 0.2646337351077933, 0.1107469931027061], [0.11353849004463121, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759836, 0.33350978598678477, 0.3082706578745229], [0.33350978598678477, 0.7087291002604086, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.009347399,m1166373,m1166374,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6412355-1,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.1135384900446312], [0.10995066546782975, 0.26463373510779326, 0.1107469931027061], [0.1135384900446312, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759836, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604086, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.06764679,m1166374,l2786266,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5745355-1,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.11353849004463121], [0.10995066546782975, 0.2646337351077933, 0.1107469931027061], [0.11353849004463121, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759836, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604085, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.034564588,l2786266,m1166375,3,"{'b', 'c', 'a'}",False,False,12.47,
