name,basekV,latitude,longitude
m1026777,7.2,46.70259244,-119.2208759
l3233353,7.2,46.70203936,-119.2216974
l3141403,7.2,46.71429856,-119.2240593
m1026810,7.2,46.71085816,-119.224837
l2785546,7.2,46.71253318,-119.2244765
m1026773,7.2,46.7023831,-119.2204107
m1026798,7.2,46.70632244,-119.2268352
l3027133,7.2,46.71342982,-119.2242841
l3010585,7.2,46.70679292,-119.2260169
m1026792,7.2,46.70535738,-119.2227065
l2821010,7.2,46.70393716,-119.2202838
m1026826,7.2,46.716004,-119.2239004
l2952014,7.2,46.70612342,-119.2271814
m1026812,7.2,46.71258114,-119.2245834
m1026820,7.2,46.71514258,-119.2239818
l2785531,7.2,46.7179634,-119.2239538
m3037453,7.2,46.71258132,-119.2244661
l3216358,7.2,46.71665666,-119.2239545
l2879087,7.2,46.71528462,-119.2265664
l2895461,7.2,46.70506378,-119.2235759
d6440002-2_int,7.2,46.7196173,-119.2239706
m3037538,7.2,46.71346514,-119.2242754
m1026823,7.2,46.71546682,-119.2254699
l2914324,7.2,46.70906406,-119.2257118
l2876813,7.2,46.7191047,-119.2239964
l2857591,7.2,46.71331016,-119.2230508
m1026805,7.2,46.70764964,-119.2250044
l3122847,7.2,46.71257848,-119.2260704
l3195751,7.2,46.70069938,-119.220474
l3120502,7.2,46.70644676,-119.2244337
l2952013,7.2,46.71530348,-119.2227403
