name,bus,P1,Q1,P2,Q2,P3,Q3
 ,l2841000,0.0,0.0,0.0,0.0,0.0,0.0
337720a0b,l2841648,5.32,1.33,0.0,0.0,0.0,0.0
 ,m1047409,0.0,0.0,0.0,0.0,0.0,0.0
 ,d5774470-2_int,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026679,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827537,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3122827,8.870000000000001,2.22,0.0,0.0,0.0,0.0
 ,l2954355,5.32,1.33,0.0,0.0,0.0,0.0
 ,l2841627,5.32,1.34,0.0,0.0,0.0,0.0
 ,l3254216,8.870000000000001,2.22,0.0,0.0,0.0,0.0
337724a0b,l2879075,5.32,1.33,0.0,0.0,0.0,0.0
 ,l3251830,0.0,0.0,0.0,0.0,0.0,0.0
337717a0b,l3216348,5.32,1.34,0.0,0.0,0.0,0.0
 ,m1047406,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047432,0.0,0.0,0.0,0.0,0.0,0.0
21397771a0b,l2673317,5.32,1.33,0.0,0.0,0.0,0.0
310568a0b,l2710517,5.32,1.33,0.0,0.0,0.0,0.0
 ,m1026665,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3232933,0.0,0.0,0.0,0.0,0.0,0.0
337718a0b,l2691947,3.55,0.89,0.0,0.0,0.0,0.0
 ,m3036169,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2689726,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047400,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026646,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2729428,5.32,1.33,0.0,0.0,0.0,0.0
 ,m1026648,0.0,0.0,0.0,0.0,0.0,0.0
302637a0b,l2748132,5.32,1.33,0.0,0.0,0.0,0.0
 ,l2820556,8.87,2.23,0.0,0.0,0.0,0.0
 ,m1047410,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2916234,3.55,0.8899999999999999,0.0,0.0,0.0,0.0
 ,m1047423,0.0,0.0,0.0,0.0,0.0,0.0
337728a0b,l3082992,5.32,1.33,0.0,0.0,0.0,0.0
337723a0b,l3178978,5.32,1.34,0.0,0.0,0.0,0.0
 ,m1047401,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026647,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026656,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026657,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026660,0.0,0.0,0.0,0.0,0.0,0.0
310570a0b,l3160106,8.870000000000001,2.23,0.0,0.0,0.0,0.0
 ,m1047420,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047430,0.0,0.0,0.0,0.0,0.0,0.0
 ,p903360,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1139550,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3197639,8.87,2.23,0.0,0.0,0.0,0.0
 ,l2710544,5.319999999999999,1.33,0.0,0.0,0.0,0.0
310560a0b,l2879074,5.32,1.34,0.0,0.0,0.0,0.0
 ,l3122820,8.870000000000001,2.22,0.0,0.0,0.0,0.0
21386976a0b,l3141398,5.32,1.34,0.0,0.0,0.0,0.0
 ,n1139549,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2973159,5.319999999999999,1.34,0.0,0.0,0.0,0.0
 ,m1047403,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047404,0.0,0.0,0.0,0.0,0.0,0.0
228532641a0b,l3091052,13.3,3.33,0.0,0.0,0.0,0.0
 ,m1047419,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2973157,8.87,2.22,0.0,0.0,0.0,0.0
 ,m1047433,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047434,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047435,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2970841,0.0,0.0,0.0,0.0,0.0,0.0
