name,element,length_unit,z_matrix_real,z_matrix_imag,length,from_bus,to_bus,num_phases,phases,is_switch,is_open,base_kv_LL,line_unit
l52,line,0.0,"[[0.086666667, 0.029545455, 0.02907197], [0.029545455, 0.088371212, 0.029924242], [0.02907197, 0.029924242, 0.087405303]]","[[0.204166667, 0.095018939, 0.072897727], [0.095018939, 0.198522727, 0.080227273], [0.072897727, 0.080227273, 0.201723485]]",0.2,52,53,3,"{'c', 'a', 'b'}",False,False,4.16,
l53,line,0.0,"[[0.086666667, 0.029545455, 0.02907197], [0.029545455, 0.088371212, 0.029924242], [0.02907197, 0.029924242, 0.087405303]]","[[0.204166667, 0.095018939, 0.072897727], [0.095018939, 0.198522727, 0.080227273], [0.072897727, 0.080227273, 0.201723485]]",0.125,53,54,3,"{'c', 'a', 'b'}",False,False,4.16,
l54,line,0.0,"[[0.086666667, 0.029545455, 0.02907197], [0.029545455, 0.088371212, 0.029924242], [0.02907197, 0.029924242, 0.087405303]]","[[0.204166667, 0.095018939, 0.072897727], [0.095018939, 0.198522727, 0.080227273], [0.072897727, 0.080227273, 0.201723485]]",0.275,54,55,3,"{'c', 'a', 'b'}",False,False,4.16,
l55,line,0.0,"[[0.087405303, 0.02907197, 0.029924242], [0.02907197, 0.086666667, 0.029545455], [0.029924242, 0.029545455, 0.088371212]]","[[0.201723485, 0.072897727, 0.080227273], [0.072897727, 0.204166667, 0.095018939], [0.080227273, 0.095018939, 0.198522727]]",0.35,54,57,3,"{'c', 'a', 'b'}",False,False,4.16,
l56,line,0.0,"[[0.086666667, 0.029545455, 0.02907197], [0.029545455, 0.088371212, 0.029924242], [0.02907197, 0.029924242, 0.087405303]]","[[0.204166667, 0.095018939, 0.072897727], [0.095018939, 0.198522727, 0.080227273], [0.072897727, 0.080227273, 0.201723485]]",0.275,55,56,3,"{'c', 'a', 'b'}",False,False,4.16,
l57,line,0.0,"[[0.0, 0.0, 0.0], [0.0, 0.251742424, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.255208333, 0.0], [0.0, 0.0, 0.0]]",0.25,57,58,1,{'b'},False,False,4.16,
l58,line,0.0,"[[0.087405303, 0.02907197, 0.029924242], [0.02907197, 0.086666667, 0.029545455], [0.029924242, 0.029545455, 0.088371212]]","[[0.201723485, 0.072897727, 0.080227273], [0.072897727, 0.204166667, 0.095018939], [0.080227273, 0.095018939, 0.198522727]]",0.75,57,60,3,"{'c', 'a', 'b'}",False,False,4.16,
l59,line,0.0,"[[0.0, 0.0, 0.0], [0.0, 0.251742424, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.255208333, 0.0], [0.0, 0.0, 0.0]]",0.25,58,59,1,{'b'},False,False,4.16,
l60,line,0.0,"[[0.088371212, 0.029545455, 0.029924242], [0.029545455, 0.086666667, 0.02907197], [0.029924242, 0.02907197, 0.087405303]]","[[0.198522727, 0.095018939, 0.080227273], [0.095018939, 0.204166667, 0.072897727], [0.080227273, 0.072897727, 0.201723485]]",0.55,60,61,3,"{'c', 'a', 'b'}",False,False,4.16,
l61,line,0.0,"[[0.288049242, 0.09844697, 0.093257576], [0.09844697, 0.29032197, 0.09844697], [0.093257576, 0.09844697, 0.288049242]]","[[0.142443182, 0.052556818, 0.040852273], [0.052556818, 0.135643939, 0.052556818], [0.040852273, 0.052556818, 0.142443182]]",0.25,60,62,3,"{'c', 'a', 'b'}",False,False,4.16,
l62,line,0.0,"[[0.288049242, 0.09844697, 0.093257576], [0.09844697, 0.29032197, 0.09844697], [0.093257576, 0.09844697, 0.288049242]]","[[0.142443182, 0.052556818, 0.040852273], [0.052556818, 0.135643939, 0.052556818], [0.040852273, 0.052556818, 0.142443182]]",0.175,62,63,3,"{'c', 'a', 'b'}",False,False,4.16,
l63,line,0.0,"[[0.288049242, 0.09844697, 0.093257576], [0.09844697, 0.29032197, 0.09844697], [0.093257576, 0.09844697, 0.288049242]]","[[0.142443182, 0.052556818, 0.040852273], [0.052556818, 0.135643939, 0.052556818], [0.040852273, 0.052556818, 0.142443182]]",0.35,63,64,3,"{'c', 'a', 'b'}",False,False,4.16,
l64,line,0.0,"[[0.288049242, 0.09844697, 0.093257576], [0.09844697, 0.29032197, 0.09844697], [0.093257576, 0.09844697, 0.288049242]]","[[0.142443182, 0.052556818, 0.040852273], [0.052556818, 0.135643939, 0.052556818], [0.040852273, 0.052556818, 0.142443182]]",0.425,64,65,3,"{'c', 'a', 'b'}",False,False,4.16,
l65,line,0.0,"[[0.288049242, 0.09844697, 0.093257576], [0.09844697, 0.29032197, 0.09844697], [0.093257576, 0.09844697, 0.288049242]]","[[0.142443182, 0.052556818, 0.040852273], [0.052556818, 0.135643939, 0.052556818], [0.040852273, 0.052556818, 0.142443182]]",0.325,65,66,3,"{'c', 'a', 'b'}",False,False,4.16,
l116,line,0.0,"[[0.086666667, 0.029545455, 0.02907197], [0.029545455, 0.088371212, 0.029924242], [0.02907197, 0.029924242, 0.087405303]]","[[0.204166667, 0.095018939, 0.072897727], [0.095018939, 0.198522727, 0.080227273], [0.072897727, 0.080227273, 0.201723485]]",0.4,152,52,3,"{'c', 'a', 'b'}",False,False,4.16,
area_2area_4_152,line,,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_2area_4,152,3,"{'a', 'c', 'b'}",False,False,12.47,3.0
