name,basekV,latitude,longitude
m1186078,7.2,46.712111,-119.0911846
l2937757,7.2,46.70993024,-119.085172
m1142880,7.2,46.73035614,-119.1158754
m1166402,7.2,46.7195368,-119.1062601
m1166400,7.2,46.71876628,-119.102353
m1166399,7.2,46.71840648,-119.1041778
l2763407,7.2,46.7116136,-119.0805461
l2767343,7.2,46.73226614,-119.1177704
d5746703-1_int,7.2,46.6873833,-119.082198
l3048888,7.2,46.72618202,-119.1128654
l2806553,7.2,46.71317582,-119.0918029
m1209819,7.2,46.69363256,-119.0854995
p901951,7.2,46.70986304,-119.0898638
m1209822,7.2,46.7030783,-119.0866104
m1149249,7.2,46.72746802,-119.113966
l2992556,7.2,46.7043255,-119.0856707
l2952007,7.2,46.72097902,-119.1113805
l2891575,7.2,46.72949188,-119.1172165
l3253570,7.2,46.70898784,-119.0861886
m1166393,7.2,46.7172401,-119.1040179
l3142050,7.2,46.7190103,-119.1009512
l3064514,7.2,46.72544138,-119.112272
l2804957,7.2,46.73310458,-119.1183422
l3048889,7.2,46.72044908,-119.1074316
m1166395,7.2,46.71780292,-119.103118
l3179637,7.2,46.71964526,-119.1016563
m1166391,7.2,46.71669726,-119.1017149
l3160863,7.2,46.6875899,-119.0820659
l2730108,7.2,46.69159994,-119.0844061
m1166398,7.2,46.71834258,-119.1018492
l2861157,7.2,46.70902464,-119.0880439
m1166396,7.2,46.71787584,-119.1032177
l2764411,7.2,46.73153992,-119.1174134
m1209824,7.2,46.70517564,-119.0870043
m1209828,7.2,46.70876206,-119.0868213
l3048937,7.2,46.73385528,-119.1188261
226-23745,7.2,46.69567794,-119.0857062
m1166394,7.2,46.71766214,-119.1026317
l3027124,7.2,46.71412868,-119.1085821
l2936216,7.2,46.69434362,-119.0855799
m1209823,7.2,46.70386394,-119.0868673
m1166407,7.2,46.72095418,-119.1088023
m4122657,7.2,46.71553226,-119.1062174
l3048890,7.2,46.71898146,-119.1054323
l3176661,7.2,46.73494074,-119.1201458
l3254873,7.2,46.71704652,-119.1034851
l2970804,7.2,46.73590344,-119.1207862
l2745811,7.2,46.716076,-119.1055504
l2861158,7.2,46.72103634,-119.1135474
l3067448,7.2,46.71080208,-119.084263
l2786204,7.2,46.69269538,-119.0850096
area_13area_74,7.2,46.69269538,-119.0850096
