name,bus,P1,Q1,P2,Q2,P3,Q3
 ,d2001001_int,0.0,0.0,0.0,0.0,0.0,0.0
 ,m2001002,0.0,0.0,11.25,6.37,0.0,0.0
2001003b0b,m2001003,0.0,0.0,12.56,7.12,0.0,0.0
 ,m2001004,0.0,0.0,9.71,5.5,0.0,0.0
 ,m2001005,0.0,0.0,11.08,6.279999999999999,0.0,0.0
 ,m2001006,0.0,0.0,9.76,5.53,0.0,0.0
 ,m2001007,0.0,0.0,9.36,5.3100000000000005,0.0,0.0
2001008b0b,m2001008,0.0,0.0,12.72,7.209999999999999,0.0,0.0
2001009b0b,m2001009,0.0,0.0,13.97,7.92,0.0,0.0
 ,m2001010,0.0,0.0,16.9,9.57,0.0,0.0
 ,m2001011,0.0,0.0,7.47,4.24,0.0,0.0
2001012b0b,m2001012,0.0,0.0,13.75,7.8,0.0,0.0
 ,m2001013,0.0,0.0,17.57,9.96,0.0,0.0
 ,m2001014,0.0,0.0,28.33,16.060000000000002,0.0,0.0
 ,m2001015,0.0,0.0,24.22,13.72,0.0,0.0
