name,element,length_unit,z_matrix_real,z_matrix_imag,length,from_bus,to_bus,num_phases,phases,is_switch,is_open,base_kv_LL,line_unit
ln5746548-1,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.11353849004463121], [0.10995066546782975, 0.2646337351077933, 0.1107469931027061], [0.11353849004463121, 0.1107469931027061, 0.2716982793872438]]","[[0.6959739725759836, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604086, 0.350258520418522], [0.3082706578745229, 0.350258520418522, 0.6920213416170082]]",0.009180368,m1026760,e182732,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6229809-1,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.11353849004463121], [0.10995066546782975, 0.2646337351077933, 0.1107469931027061], [0.11353849004463121, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759836, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604086, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.11513443,m1026744,m1026760,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5835150-1,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.11353849004463121], [0.10995066546782975, 0.2646337351077933, 0.1107469931027061], [0.11353849004463121, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759837, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604085, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.16839524,m1026724,m1026744,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5472375-1,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.11353849004463121], [0.10995066546782975, 0.26463373510779326, 0.1107469931027061], [0.11353849004463121, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759837, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604086, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.006585273,r18243,m1026724,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5895789-3,line,3.0,"[[0.27001903752089, 0.10995066546782976, 0.11353849004463121], [0.10995066546782976, 0.26463373510779326, 0.1107469931027061], [0.11353849004463121, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759837, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604086, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.030961363,n1139552,r18243,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5895789-2,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.1135384900446312], [0.10995066546782975, 0.26463373510779326, 0.11074699310270608], [0.1135384900446312, 0.11074699310270608, 0.27169827938724384]]","[[0.6959739725759836, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604086, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.087676551,m1026702,n1139552,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5714056-3,line,3.0,"[[0.27001903752088996, 0.10995066546782975, 0.1135384900446312], [0.10995066546782975, 0.26463373510779326, 0.11074699310270608], [0.1135384900446312, 0.11074699310270608, 0.27169827938724384]]","[[0.6959739725759836, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604086, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.12873466,n1139551,m1026702,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5714056-2,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.1135384900446312], [0.10995066546782975, 0.2646337351077933, 0.1107469931027061], [0.1135384900446312, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759836, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604086, 0.3502585204185219], [0.3082706578745229, 0.3502585204185219, 0.6920213416170082]]",0.022589219,m1026695,n1139551,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6108150-3,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.11353849004463121], [0.10995066546782975, 0.26463373510779326, 0.1107469931027061], [0.11353849004463121, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759837, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604086, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.063212772,n1140818,m1026695,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6108150-2,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.1135384900446312], [0.10995066546782975, 0.26463373510779326, 0.11074699310270608], [0.1135384900446312, 0.11074699310270608, 0.27169827938724384]]","[[0.6959739725759837, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604085, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.010689023,l2973167,n1140818,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6347196-3,line,3.0,"[[0.27001903752089007, 0.10995066546782976, 0.11353849004463121], [0.10995066546782976, 0.2646337351077933, 0.11074699310270611], [0.11353849004463121, 0.11074699310270611, 0.27169827938724384]]","[[0.6959739725759837, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604087, 0.350258520418522], [0.3082706578745229, 0.350258520418522, 0.6920213416170083]]",0.068988801,n1140819,l2973167,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6347196-2,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.11353849004463121], [0.10995066546782975, 0.26463373510779326, 0.1107469931027061], [0.11353849004463121, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759836, 0.33350978598678466, 0.3082706578745229], [0.33350978598678466, 0.7087291002604086, 0.3502585204185219], [0.3082706578745229, 0.3502585204185219, 0.6920213416170082]]",0.026930613,m1026700,n1140819,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5650219-1,line,3.0,"[[0.27001903752089, 0.10995066546782975, 0.1135384900446312], [0.10995066546782975, 0.2646337351077933, 0.1107469931027061], [0.1135384900446312, 0.1107469931027061, 0.2716982793872438]]","[[0.6959739725759837, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604086, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.08550029,m1026706,m1026700,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5472403-3,line,3.0,"[[0.27001903752088996, 0.10995066546782975, 0.1135384900446312], [0.10995066546782975, 0.26463373510779326, 0.11074699310270608], [0.1135384900446312, 0.11074699310270608, 0.27169827938724384]]","[[0.6959739725759836, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604085, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.11928996,n1140828,m1026706,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5472403-2,line,3.0,"[[0.27001903752089, 0.10995066546782976, 0.1135384900446312], [0.10995066546782976, 0.26463373510779326, 0.1107469931027061], [0.1135384900446312, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759836, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604086, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.012172307,m1026708,n1140828,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5472394-1,line,3.0,"[[0.27001903752089, 0.10995066546782976, 0.11353849004463121], [0.10995066546782976, 0.2646337351077933, 0.1107469931027061], [0.11353849004463121, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759837, 0.33350978598678477, 0.3082706578745229], [0.33350978598678477, 0.7087291002604086, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.000731906,m1026709,m1026708,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6290233-1,line,3.0,"[[0.27001903752089007, 0.10995066546782975, 0.1135384900446312], [0.10995066546782975, 0.26463373510779326, 0.1107469931027061], [0.1135384900446312, 0.1107469931027061, 0.27169827938724384]]","[[0.6959739725759836, 0.3335097859867847, 0.3082706578745229], [0.3335097859867847, 0.7087291002604086, 0.35025852041852196], [0.3082706578745229, 0.35025852041852196, 0.6920213416170082]]",0.058611852,m1026701,m1026709,3,"{'b', 'c', 'a'}",False,False,12.47,
