name,basekV,latitude,longitude
l3027670,7.2,46.70155908,-119.1443784
l2802481,7.2,46.70084562,-119.1484247
m1108401,7.2,46.69827316,-119.147732
m1108400,7.2,46.69827316,-119.1469487
221-308718,7.2,46.69933354,-119.1509608
m1108407,7.2,46.69783758,-119.150604
m1108412,7.2,46.70085572,-119.1444237
m1108413,7.2,46.70087188,-119.1443817
l2802480,7.2,46.70190402,-119.1464331
p904451,7.2,46.69916418,-119.1443977
l2821087,7.2,46.70298108,-119.1443741
p850083,7.2,46.70052476,-119.1560153
l2728247,7.2,46.69903686,-119.154764
m1108405,7.2,46.69696638,-119.1479931
l3102286,7.2,46.7021277,-119.1483682
m1108398,7.2,46.7002715,-119.1529181
l2990827,7.2,46.70088674,-119.1584367
l3252336,7.2,46.7009123,-119.1467303
n1230122,7.2,46.69919202,-119.1445672
l3214549,7.2,46.6999685,-119.1481807
m1089183,7.2,46.70024728,-119.1560193
221-282818,7.2,46.69920438,-119.1451486
m1108402,7.2,46.69783758,-119.1487763
m1108464,7.2,46.70285802,-119.1475734
221-311905,7.2,46.69983156,-119.1529018
l2952003,7.2,46.6990987,-119.1491253
193-51796,7.2,46.70004186,-119.1482809
p862322,7.2,46.69925918,-119.1509609
l3233413,7.2,46.70294692,-119.1469177
l2990826,7.2,46.7004649,-119.1566506
221-282819,7.2,46.69919096,-119.1444711
l2990098,7.2,46.70282936,-119.1455143
p850072,7.2,46.70027246,-119.1528654
l3215203,7.2,46.69980798,-119.152664
m1108393,7.2,46.70004992,-119.1482517
p904452,7.2,46.69917782,-119.1452366
l3027671,7.2,46.70305508,-119.1479677
m1108379,7.2,46.69906914,-119.1445639
m1108380,7.2,46.69908516,-119.1452515
l3233412,7.2,46.70076948,-119.1446078
m1089185,7.2,46.70062786,-119.1560123
228-1048090-1_int,7.2,46.70045114,-119.1482803
m1108462,7.2,46.7026924,-119.1461665
m1108460,7.2,46.70268282,-119.144821
m1108433,7.2,46.70168304,-119.1482486
l3254237,7.2,46.69859228,-119.1520753
p850080,7.2,46.69984014,-119.1529884
221-312488,7.2,46.70044048,-119.1560165
m1108387,7.2,46.69984872,-119.1530436
l2989566,7.2,46.69911832,-119.1429037
l2690187,7.2,46.70046496,-119.1456287
l2915542,7.2,46.7002868,-119.1520828
m1108403,7.2,46.69783758,-119.1495596
e183472,7.2,46.69892656,-119.1417269
l2803199,7.2,46.69981482,-119.1509601
m1108378,7.2,46.6990649,-119.1443824
l2898495,7.2,46.69911926,-119.1467158
m1108410,7.2,46.70175792,-119.1542593
m1108395,7.2,46.70012254,-119.1540697
l2896685,7.2,46.70052562,-119.1556193
m1108406,7.2,46.69696638,-119.150604
m1108381,7.2,46.6991535,-119.1509615
m1108404,7.2,46.69696638,-119.1443378
m1108423,7.2,46.70129716,-119.1482473
m1108459,7.2,46.70266396,-119.146068
n1230123,7.2,46.69920108,-119.1450375
l2708744,7.2,46.69983438,-119.1449535
221-311609,7.2,46.70027372,-119.1527958
