name,basekV,latitude,longitude
m1047756,7.2,46.73785448,-119.1979801
m1047752,7.2,46.73704108,-119.1925226
l2708293,7.2,46.73480366,-119.1901702
l3066812,7.2,46.73785774,-119.1976458
l2876796,7.2,46.73833938,-119.1986337
l2841622,7.2,46.7382124,-119.1965384
d6409775-4_int,7.2,46.73856566,-119.199167
m1047751,7.2,46.73704108,-119.1970454
l2879069,7.2,46.73602938,-119.1969502
l3178971,7.2,46.7354182,-119.1942154
m1047755,7.2,46.73780134,-119.1979084
l3197633,7.2,46.73428342,-119.1968789
l2973154,7.2,46.73694526,-119.1969407
m1047744,7.2,46.73542498,-119.1942035
l2804254,7.2,46.73721524,-119.1924312
l2879067,7.2,46.73576854,-119.1947527
m1047750,7.2,46.736107,-119.1930127
