name,basekV,latitude,longitude
m1009820,7.2,46.71814936,-119.2416341
l2729401,7.2,46.71935128,-119.252401
l3178969,7.2,46.71902642,-119.2511476
l3104114,7.2,46.7183495,-119.2444106
l2822858,7.2,46.72112028,-119.2453549
l2911069,7.2,46.72083692,-119.2641619
l2729409,7.2,46.72128882,-119.2489727
m1009843,7.2,46.72068934,-119.2524845
l2954338,7.2,46.71838632,-119.2458877
l3254234,7.2,46.71826556,-119.2429947
l2860479,7.2,46.71906972,-119.2498952
l2822857,7.2,46.71767016,-119.2450091
l2766742,7.2,46.7179813,-119.2401013
l2948732,7.2,46.71781438,-119.2651493
l3216338,7.2,46.71881572,-119.2551085
m3037537,7.2,46.72087766,-119.2641528
l3251806,7.2,46.72034448,-119.252932
l2973146,7.2,46.71797856,-119.2551031
l2691939,7.2,46.71932402,-119.2453321
l2860478,7.2,46.72021176,-119.2454047
m3019248,7.2,46.71632094,-119.2485416
l2801896,7.2,46.7200316,-119.2522543
l2804245,7.2,46.71983402,-119.2508101
m1009855,7.2,46.721644,-119.2533211
l2691938,7.2,46.72066382,-119.2550375
m3021569,7.2,46.71501416,-119.2485419
l2991927,7.2,46.72330016,-119.2530337
m1009839,7.2,46.71996382,-119.2535487
m1009827,7.2,46.7184239,-119.248965
m1009840,7.2,46.72012002,-119.2554245
l3231269,7.2,46.72275468,-119.2646328
l3315860,7.2,46.713481,-119.2496581
m1009828,7.2,46.71844086,-119.2474134
l2766715,7.2,46.71937742,-119.2477391
m1009832,7.2,46.71877134,-119.2503987
l3029510,7.2,46.72155678,-119.2507974
m1009834,7.2,46.71902634,-119.2511474
d6017316-1_int,7.2,46.71787492,-119.2385918
m1009838,7.2,46.71977398,-119.2515057
l2748139,7.2,46.7220799,-119.2523277
l2841624,7.2,46.72098154,-119.2475326
l3160108,7.2,46.72112826,-119.2516609
l3254206,7.2,46.71838012,-119.2481184
m1009824,7.2,46.71837808,-119.2453616
l2673326,7.2,46.7206636,-119.254279
l2991901,7.2,46.72011078,-119.2563638
